script,font_1,font_2,cosine_similarity,cosine_distance
Katakana,GothicA1-Regular,RoundedMplus1c-Light,0.9218,0.0782
Katakana,MPLUS1[wght],MPLUSRounded1c-Regular,0.9218,0.0782
Katakana,ZenKakuGothicNew-Light,BIZUDMincho-Regular,0.9218,0.0782
Katakana,LINESeedJP-Bold,NotoSansTC[wght],0.9217,0.0783
Katakana,LINESeedJP-Bold,NotoSansJP[wght],0.9217,0.0783
Katakana,NotoSansSC[wght],LINESeedJP-Bold,0.9217,0.0783
Katakana,KoPubBatang-Light,ZenMaruGothic-Regular,0.9216,0.0784
Katakana,KiwiMaru-Light,ChironGoRoundTC[wght],0.9216,0.0784
Katakana,GulimChe-Regular,ZenMaruGothic-Bold,0.9216,0.0784
Katakana,Gulim-Regular,ZenMaruGothic-Bold,0.9216,0.0784
Katakana,ZenKakuGothicNew-Light,KaiseiDecol-Bold,0.9215,0.0785
Katakana,ZenKakuGothicNew-Light,ChocolateClassicalSans-Regular,0.9215,0.0785
Katakana,KleeOne-SemiBold,KiwiMaru-Regular,0.9215,0.0785
Katakana,ChironGoRoundTC[wght],KaiseiDecol-Bold,0.9214,0.0786
Katakana,ChironGoRoundTC[wght],KiwiMaru-Regular,0.9214,0.0786
Katakana,KleeOne-SemiBold,BIZUDPMincho-Bold,0.9213,0.0787
Katakana,LXGWWenKaiMonoTC-Light,Hannari-Regular,0.9213,0.0787
Katakana,BIZUDMincho-Regular,GulimChe-Regular,0.9213,0.0787
Katakana,BIZUDMincho-Regular,Gulim-Regular,0.9213,0.0787
Katakana,LXGWWenKaiTC-Light,Hannari-Regular,0.9213,0.0787
Katakana,KiwiMaru-Light,GothicA1-Bold,0.9212,0.0788
Katakana,DotumChe-Regular,ChironGoRoundTC[wght],0.9212,0.0788
Katakana,Dotum-Regular,ChironGoRoundTC[wght],0.9212,0.0788
Katakana,BatangChe-Regular,GulimChe-Regular,0.9211,0.0789
Katakana,BatangChe-Regular,Gulim-Regular,0.9211,0.0789
Katakana,KiwiMaru-Medium,NotoSerifJP[wght],0.921,0.079
Katakana,TsukimiRounded-Medium,BIZUDPMincho-Bold,0.921,0.079
Katakana,KiwiMaru-Medium,NotoSerifHK[wght],0.921,0.079
Katakana,NotoSerifKR[wght],KiwiMaru-Medium,0.921,0.079
Katakana,ZenMaruGothic-Bold,GothicA1-Light,0.921,0.079
Katakana,ShipporiMincho-ExtraBold,NewTegomin-Regular,0.9209,0.0791
Katakana,KaiseiHarunoUmi-Regular,Hannari-Regular,0.9208,0.0792
Katakana,KaiseiOpti-Medium,KleeOne-SemiBold,0.9206,0.0794
Katakana,MochiyPopPOne-Regular,ZenMaruGothic-Bold,0.9206,0.0794
Katakana,ZenKurenaido-Regular,KiwiMaru-Regular,0.9205,0.0795
Katakana,RoundedMplus1c-ExtraBold,ZenMaruGothic-Bold,0.9205,0.0795
Katakana,ZenKakuGothicNew-Light,Yomogi-Regular,0.9205,0.0795
Katakana,ChironGoRoundTC[wght],ZenMaruGothic-Regular,0.9204,0.0796
Katakana,ZenOldMincho-Medium,Dotum-Regular,0.9203,0.0797
Katakana,KaiseiOpti-Medium,BIZUDGothic-Bold,0.9203,0.0797
Katakana,TsukimiRounded-Light,GulimChe-Regular,0.9203,0.0797
Katakana,KaiseiOpti-Regular,IBMPlexSansJP-SemiBold,0.9203,0.0797
Katakana,TsukimiRounded-Light,Gulim-Regular,0.9203,0.0797
Katakana,DotumChe-Regular,ZenOldMincho-Medium,0.9203,0.0797
Katakana,ZenKakuGothicAntique-Medium,ZenMaruGothic-Regular,0.9202,0.0798
Katakana,BIZUDMincho-Regular,NotoSansJP[wght],0.9202,0.0798
Katakana,NotoSansSC[wght],BIZUDMincho-Regular,0.9202,0.0798
Katakana,BIZUDMincho-Regular,GothicA1-Regular,0.9202,0.0798
Katakana,NotoSansTC[wght],BIZUDMincho-Regular,0.9202,0.0798
Katakana,KaiseiOpti-Bold,KiwiMaru-Regular,0.9202,0.0798
Katakana,MPLUS1[wght],BIZUDPGothic-Regular,0.9202,0.0798
Katakana,IBMPlexSansJP-SemiBold,KaiseiDecol-Bold,0.9201,0.0799
Katakana,LXGWWenKaiTC-Light,ZenKakuGothicNew-Medium,0.9201,0.0799
Katakana,RoundedMplus1c-Regular,Yomogi-Regular,0.9201,0.0799
Katakana,LXGWWenKaiMonoTC-Light,ZenKakuGothicNew-Medium,0.9201,0.0799
Katakana,KiwiMaru-Medium,RoundedMplus1c-Regular,0.9201,0.0799
Katakana,KiwiMaru-Medium,MPLUSRounded1c-Regular,0.9201,0.0799
Katakana,Yomogi-Regular,MPLUSRounded1c-Regular,0.9201,0.0799
Katakana,KaiseiOpti-Bold,KiwiMaru-Medium,0.92,0.08
Katakana,KaiseiOpti-Regular,BIZUDPGothic-Regular,0.92,0.08
Katakana,ShipporiMinchoB1-SemiBold,ZenKakuGothicNew-Light,0.92,0.08
Katakana,KleeOne-SemiBold,Dotum-Regular,0.9199,0.0801
Katakana,DotumChe-Regular,KleeOne-SemiBold,0.9199,0.0801
Katakana,BIZUDPMincho-Bold,ZenMaruGothic-Regular,0.9199,0.0801
Katakana,MPLUS1p-Medium,GothicA1-Regular,0.9198,0.0802
Katakana,NanumGothicCoding-Regular,Yomogi-Regular,0.9198,0.0802
Katakana,KaiseiOpti-Regular,TsukimiRounded-Medium,0.9197,0.0803
Katakana,ZenKakuGothicAntique-Medium,ZenOldMincho-Black,0.9197,0.0803
Katakana,KleeOne-Regular,ZenKakuGothicNew-Medium,0.9197,0.0803
Katakana,BIZUDMincho-Regular,ZenMaruGothic-Regular,0.9196,0.0804
Katakana,IBMPlexSansJP-Bold,ZenMaruGothic-Bold,0.9196,0.0804
Katakana,KaiseiOpti-Regular,RocknRollOne-Regular,0.9196,0.0804
Katakana,JejuMyeongjo-Regular,BIZUDPMincho-Bold,0.9195,0.0805
Katakana,KleeOne-Regular,KiwiMaru-Regular,0.9195,0.0805
Katakana,ZenOldMincho-Medium,GothicA1-ExtraLight,0.9194,0.0806
Katakana,KoPubBatang-Light,ZenKurenaido-Regular,0.9194,0.0806
Katakana,ShipporiAntiqueB1-Regular,Gulim-Regular,0.9194,0.0806
Katakana,ShipporiAntiqueB1-Regular,GulimChe-Regular,0.9194,0.0806
Katakana,MPLUSRounded1c-Thin,RoundedMplus1c-Bold,0.9193,0.0807
Katakana,Rock3D-Regular,Shizuru-Regular,0.9192,0.0808
Katakana,KaiseiOpti-Regular,ZenOldMincho-Medium,0.9192,0.0808
Katakana,ShipporiMincho-Regular,KaiseiHarunoUmi-Medium,0.9192,0.0808
Katakana,NotoSerifHK[wght],GulimChe-Regular,0.9191,0.0809
Katakana,NotoSerifKR[wght],Gulim-Regular,0.9191,0.0809
Katakana,NotoSerifJP[wght],Gulim-Regular,0.9191,0.0809
Katakana,Yomogi-Regular,MPLUSRounded1c-Light,0.9191,0.0809
Katakana,NotoSerifHK[wght],Gulim-Regular,0.9191,0.0809
Katakana,Yomogi-Regular,RoundedMplus1c-Light,0.9191,0.0809
Katakana,NotoSerifKR[wght],GulimChe-Regular,0.9191,0.0809
Katakana,GulimChe-Regular,NotoSerifJP[wght],0.9191,0.0809
Katakana,MPLUS1p-Medium,MPLUS1[wght],0.919,0.081
Katakana,IBMPlexSansJP-SemiBold,ZenMaruGothic-Bold,0.919,0.081
Katakana,KleeOne-SemiBold,Hannari-Regular,0.9189,0.0811
Katakana,MochiyPopPOne-Regular,BIZUDGothic-Bold,0.9189,0.0811
Katakana,KiwiMaru-Medium,KleeOne-SemiBold,0.9189,0.0811
Katakana,KiwiMaru-Medium,Yomogi-Regular,0.9189,0.0811
Katakana,ZenKakuGothicNew-Medium,RoundedMplus1c-Light,0.9188,0.0812
Katakana,ChocolateClassicalSans-Regular,GulimChe-Regular,0.9188,0.0812
Katakana,MPLUSRounded1c-Light,ZenKakuGothicNew-Medium,0.9188,0.0812
Katakana,ChocolateClassicalSans-Regular,Gulim-Regular,0.9188,0.0812
Katakana,LINESeedJP-Bold,ZenMaruGothic-Bold,0.9187,0.0813
Katakana,GothicA1-Regular,BIZUDPMincho-Bold,0.9187,0.0813
Katakana,ZenKakuGothicNew-Light,NewTegomin-Regular,0.9186,0.0814
Katakana,DotumChe-Regular,LXGWWenKaiTC-Light,0.9186,0.0814
Katakana,LXGWWenKaiMonoTC-Light,KiwiMaru-Regular,0.9186,0.0814
Katakana,LXGWWenKaiTC-Light,KiwiMaru-Regular,0.9186,0.0814
Katakana,LXGWWenKaiTC-Light,Dotum-Regular,0.9186,0.0814
Katakana,Dotum-Regular,LXGWWenKaiMonoTC-Light,0.9186,0.0814
Katakana,IBMPlexSansJP-Regular,KiwiMaru-Medium,0.9186,0.0814
Katakana,DotumChe-Regular,LXGWWenKaiMonoTC-Light,0.9186,0.0814
Katakana,RocknRollOne-Regular,MPLUSRounded1c-Thin,0.9185,0.0815
Katakana,KaiseiHarunoUmi-Medium,ZenOldMincho-Black,0.9185,0.0815
Katakana,KaiseiOpti-Regular,LXGWWenKaiMonoTC-Light,0.9184,0.0816
Katakana,ChironGoRoundTC[wght],IBMPlexSansJP-Bold,0.9184,0.0816
Katakana,Murecho[wght],ChocolateClassicalSans-Regular,0.9184,0.0816
Katakana,IBMPlexSansJP-Regular,NanumGothicCoding-Regular,0.9184,0.0816
Katakana,KaiseiOpti-Regular,LXGWWenKaiTC-Light,0.9184,0.0816
Katakana,GothicA1-ExtraLight,KaiseiDecol-Bold,0.9184,0.0816
Katakana,NotoSansJP[wght],Dotum-Regular,0.9183,0.0817
Katakana,DotumChe-Regular,NotoSansSC[wght],0.9183,0.0817
Katakana,DotumChe-Regular,NotoSansJP[wght],0.9183,0.0817
Katakana,DotumChe-Regular,NotoSansTC[wght],0.9183,0.0817
Katakana,NotoSansSC[wght],Dotum-Regular,0.9183,0.0817
Katakana,NotoSansTC[wght],Dotum-Regular,0.9183,0.0817
Katakana,Murecho[wght],TrainOne-Regular,0.9182,0.0818
Katakana,BIZUDMincho-Regular,Yomogi-Regular,0.9181,0.0819
Katakana,LINESeedJP-Regular,ZenMaruGothic-Bold,0.9181,0.0819
Katakana,JejuMyeongjo-Regular,ZenMaruGothic-Regular,0.918,0.082
Katakana,MPLUSRounded1c-Thin,MPLUS1p-Bold,0.9179,0.0821
Katakana,MPLUSRounded1c-Regular,ZenMaruGothic-Bold,0.9178,0.0822
Katakana,RoundedMplus1c-Regular,ZenMaruGothic-Bold,0.9178,0.0822
Katakana,GothicA1-Regular,ZenOldMincho-Black,0.9177,0.0823
Katakana,ShipporiMincho-ExtraBold,ZenKurenaido-Regular,0.9177,0.0823
Katakana,ZenMaruGothic-Bold,BIZUDGothic-Bold,0.9177,0.0823
Katakana,KaiseiOpti-Regular,ZenMaruGothic-Regular,0.9177,0.0823
Katakana,KoPubBatang-Light,KiwiMaru-Medium,0.9176,0.0824
Katakana,IBMPlexSansJP-SemiBold,GothicA1-Light,0.9175,0.0825
Katakana,MPLUS1p-Black,DelaGothicOne-Regular,0.9175,0.0825
Katakana,ZenOldMincho-Medium,GothicA1-Regular,0.9174,0.0826
Katakana,KiwiMaru-Medium,ChironGoRoundTC[wght],0.9174,0.0826
Katakana,RoundedMplus1c-Regular,KiwiMaru-Regular,0.9174,0.0826
Katakana,TrainOne-Regular,GothicA1-Light,0.9174,0.0826
Katakana,MPLUSRounded1c-Regular,KiwiMaru-Regular,0.9174,0.0826
Katakana,NotoSansSC[wght],Gulim-Regular,0.9173,0.0827
Katakana,MochiyPopOne-Regular,ZenMaruGothic-Bold,0.9173,0.0827
Katakana,NotoSansTC[wght],Gulim-Regular,0.9173,0.0827
Katakana,NotoSansJP[wght],Gulim-Regular,0.9173,0.0827
Katakana,NotoSansTC[wght],GulimChe-Regular,0.9173,0.0827
Katakana,NotoSansJP[wght],GulimChe-Regular,0.9173,0.0827
Katakana,NotoSansSC[wght],GulimChe-Regular,0.9173,0.0827
Katakana,BatangChe-Regular,Hannari-Regular,0.9172,0.0828
Katakana,KiwiMaru-Medium,TrainOne-Regular,0.9172,0.0828
Katakana,KaiseiOpti-Regular,KleeOne-Regular,0.9171,0.0829
Katakana,BIZUDMincho-Regular,ChocolateClassicalSans-Regular,0.9171,0.0829
Katakana,KiwiMaru-Light,ChocolateClassicalSans-Regular,0.9171,0.0829
Katakana,BIZUDPMincho-Bold,RoundedMplus1c-Bold,0.9171,0.0829
Katakana,JejuMyeongjo-Regular,KiwiMaru-Medium,0.917,0.083
Katakana,ShipporiMincho-Regular,BIZUDPMincho-Bold,0.9169,0.0831
Katakana,KaiseiOpti-Medium,RoundedMplus1c-Regular,0.9169,0.0831
Katakana,KaiseiTokumin-Regular,ZenKakuGothicNew-Medium,0.9169,0.0831
Katakana,KiwiMaru-Medium,ZenKurenaido-Regular,0.9169,0.0831
Katakana,NotoSansJP[wght],MPLUS1p-Bold,0.9169,0.0831
Katakana,NotoSansSC[wght],MPLUS1p-Bold,0.9169,0.0831
Katakana,NotoSansTC[wght],MPLUS1p-Bold,0.9169,0.0831
Katakana,KaiseiOpti-Medium,MPLUSRounded1c-Regular,0.9169,0.0831
Katakana,ShipporiMinchoB1-SemiBold,Hannari-Regular,0.9168,0.0832
Katakana,ZenOldMincho-Medium,NanumGothicCoding-Regular,0.9168,0.0832
Katakana,IBMPlexSansJP-Bold,KaiseiDecol-Bold,0.9168,0.0832
Katakana,KiwiMaru-Medium,KaiseiTokumin-Regular,0.9168,0.0832
Katakana,IBMPlexSansJP-Regular,KiwiMaru-Regular,0.9166,0.0834
Katakana,KoPubBatang-Light,KaiseiHarunoUmi-Medium,0.9166,0.0834
Katakana,ZenAntique-Regular,NanumGothicCoding-Regular,0.9165,0.0835
Katakana,KaiseiOpti-Medium,MPLUS1p-Medium,0.9165,0.0835
Katakana,ZenAntique-Regular,ZenMaruGothic-Black,0.9165,0.0835
Katakana,Yomogi-Regular,KaiseiDecol-Bold,0.9164,0.0836
Katakana,BIZUDMincho-Regular,ReggaeOne-Regular,0.9163,0.0837
Katakana,KaiseiHarunoUmi-Medium,BatangChe-Regular,0.9162,0.0838
Katakana,ZenKakuGothicAntique-Medium,ZenAntique-Regular,0.9161,0.0839
Katakana,NewTegomin-Regular,ChironSungHK-Italic[wght],0.9161,0.0839
Katakana,ZenKakuGothicAntique-Medium,Stick-Regular,0.9161,0.0839
Katakana,DotumChe-Regular,KleeOne-Regular,0.9161,0.0839
Katakana,KaiseiOpti-Regular,LINESeedJP-Bold,0.9161,0.0839
Katakana,KleeOne-Regular,Dotum-Regular,0.9161,0.0839
Katakana,ZenKakuGothicNew-Light,BatangChe-Regular,0.9161,0.0839
Katakana,KaiseiTokumin-Regular,KiwiMaru-Regular,0.916,0.084
Katakana,KaiseiOpti-Medium,IBMPlexSansJP-Bold,0.916,0.084
Katakana,MochiyPopOne-Regular,BIZUDGothic-Bold,0.9159,0.0841
Katakana,ZenMaruGothic-Black,MPLUS1p-Bold,0.9159,0.0841
Katakana,ZenKakuGothicNew-Light,KaiseiTokumin-Regular,0.9157,0.0843
Katakana,LINESeedJP-Bold,ChironGoRoundTC[wght],0.9157,0.0843
Katakana,GothicA1-Bold,ZenMaruGothic-Regular,0.9157,0.0843
Katakana,MPLUS1p-Medium,ZenMaruGothic-Black,0.9157,0.0843
Katakana,ZenOldMincho-Medium,GothicA1-Light,0.9156,0.0844
Katakana,ShipporiMincho-ExtraBold,ZenKakuGothicNew-Medium,0.9156,0.0844
Katakana,Yomogi-Regular,IBMPlexSansJP-Bold,0.9156,0.0844
Katakana,KaiseiOpti-Medium,KiwiMaru-Light,0.9156,0.0844
Katakana,ReggaeOne-Regular,Stick-Regular,0.9156,0.0844
Katakana,TsukimiRounded-Medium,ZenMaruGothic-Bold,0.9155,0.0845
Katakana,GulimChe-Regular,ZenKurenaido-Regular,0.9153,0.0847
Katakana,ZenKakuGothicNew-Light,ChironSungHK-Italic[wght],0.9153,0.0847
Katakana,ZenKurenaido-Regular,Gulim-Regular,0.9153,0.0847
Katakana,ShipporiMincho-Regular,ZenMaruGothic-Regular,0.9152,0.0848
Katakana,MochiyPopOne-Regular,LINESeedJP-ExtraBold,0.9152,0.0848
Katakana,TrainOne-Regular,ZenMaruGothic-Bold,0.9152,0.0848
Katakana,KiwiMaru-Light,BatangChe-Regular,0.9152,0.0848
Katakana,KaiseiOpti-Regular,BIZUDGothic-Bold,0.9151,0.0849
Katakana,BatangChe-Regular,ZenMaruGothic-Regular,0.9151,0.0849
Katakana,ZenOldMincho-Medium,ZenMaruGothic-Bold,0.9151,0.0849
Katakana,NotoSansTC[wght],KiwiMaru-Regular,0.9151,0.0849
Katakana,NotoSansJP[wght],KiwiMaru-Regular,0.9151,0.0849
Katakana,NotoSansSC[wght],KiwiMaru-Regular,0.9151,0.0849
Katakana,KaiseiHarunoUmi-Regular,KoPubBatang-Light,0.9151,0.0849
Katakana,KaiseiOpti-Regular,ZenOldMincho-Black,0.915,0.085
Katakana,TsukimiRounded-Medium,KaiseiOpti-Medium,0.9149,0.0851
Katakana,GothicA1-Regular,ZenMaruGothic-Black,0.9149,0.0851
Katakana,KleeOne-SemiBold,GothicA1-Regular,0.9149,0.0851
Katakana,BIZUDPMincho-Bold,TrainOne-Regular,0.9148,0.0852
Katakana,RocknRollOne-Regular,GothicA1-Light,0.9147,0.0853
Katakana,KaiseiOpti-Bold,MPLUS1p-Bold,0.9147,0.0853
Katakana,JejuMyeongjo-Regular,Gulim-Regular,0.9147,0.0853
Katakana,JejuMyeongjo-Regular,GulimChe-Regular,0.9147,0.0853
Katakana,KiwiMaru-Medium,LINESeedJP-Regular,0.9146,0.0854
Katakana,ZenKakuGothicNew-Medium,MPLUS1p-Bold,0.9146,0.0854
Katakana,MonomaniacOne-Regular,DarumadropOne-Regular,0.9146,0.0854
Katakana,TrainOne-Regular,KiwiMaru-Regular,0.9146,0.0854
Katakana,MochiyPopPOne-Regular,BIZUDPMincho-Bold,0.9145,0.0855
Katakana,RocknRollOne-Regular,NanumGothicCoding-Regular,0.9145,0.0855
Katakana,KaiseiOpti-Medium,BIZUDMincho-Regular,0.9145,0.0855
Katakana,KaiseiOpti-Regular,ZenKurenaido-Regular,0.9145,0.0855
Katakana,KiwiMaru-Light,Yomogi-Regular,0.9145,0.0855
Katakana,KaiseiOpti-Regular,RoundedMplus1c-Regular,0.9144,0.0856
Katakana,RoundedMplus1c-Bold,ZenKakuGothicNew-Medium,0.9144,0.0856
Katakana,LINESeedJP-Regular,ZenMaruGothic-Black,0.9144,0.0856
Katakana,KaiseiOpti-Regular,MPLUSRounded1c-Regular,0.9144,0.0856
Katakana,DotumChe-Regular,IBMPlexSansJP-Regular,0.9143,0.0857
Katakana,KaiseiOpti-Medium,MPLUSRounded1c-Light,0.9143,0.0857
Katakana,Murecho[wght],MPLUS1p-Bold,0.9143,0.0857
Katakana,KaiseiOpti-Medium,RoundedMplus1c-Light,0.9143,0.0857
Katakana,IBMPlexSansJP-Regular,Dotum-Regular,0.9143,0.0857
Katakana,ShipporiMinchoB1-SemiBold,ZenMaruGothic-Regular,0.9142,0.0858
Katakana,ZenAntique-Regular,Hannari-Regular,0.9141,0.0859
Katakana,ZenKakuGothicNew-Light,KoPubBatang-Light,0.9141,0.0859
Katakana,ChironGoRoundTC[wght],RoundedMplus1c-Bold,0.914,0.086
Katakana,KiwiMaru-Light,KaiseiTokumin-Regular,0.914,0.086
Katakana,KaiseiHarunoUmi-Regular,ZenOldMincho-Black,0.914,0.086
Katakana,KiwiMaru-Light,NotoSansJP[wght],0.9138,0.0862
Katakana,NotoSansTC[wght],KiwiMaru-Light,0.9138,0.0862
Katakana,NotoSansSC[wght],KiwiMaru-Light,0.9138,0.0862
Katakana,ZenKakuGothicAntique-Medium,NotoSerifJP[wght],0.9137,0.0863
Katakana,NotoSerifKR[wght],ZenKakuGothicAntique-Medium,0.9137,0.0863
Katakana,ShipporiMincho-Regular,GulimChe-Regular,0.9137,0.0863
Katakana,KaiseiOpti-Regular,BIZUDMincho-Regular,0.9137,0.0863
Katakana,ZenKakuGothicAntique-Medium,NotoSerifHK[wght],0.9137,0.0863
Katakana,ShipporiMincho-Regular,Gulim-Regular,0.9137,0.0863
Katakana,LINESeedJP-Regular,MPLUS1[wght],0.9137,0.0863
Katakana,KaiseiHarunoUmi-Regular,BatangChe-Regular,0.9137,0.0863
Katakana,MPLUS1[wght],BIZUDGothic-Bold,0.9136,0.0864
Katakana,MochiyPopPOne-Regular,LINESeedJP-ExtraBold,0.9136,0.0864
Katakana,IBMPlexSansJP-Regular,MPLUS1[wght],0.9135,0.0865
Katakana,KaiseiHarunoUmi-Regular,ShipporiMincho-Regular,0.9135,0.0865
Katakana,NanumGothicCoding-Regular,BIZUDPGothic-Regular,0.9135,0.0865
Katakana,BIZUDPMincho-Bold,MPLUSRounded1c-Regular,0.9135,0.0865
Katakana,RoundedMplus1c-Regular,BIZUDPMincho-Bold,0.9135,0.0865
Katakana,KaiseiOpti-Regular,ZenAntique-Regular,0.9134,0.0866
Katakana,KaiseiOpti-Bold,RoundedMplus1c-Bold,0.9134,0.0866
Katakana,ZenKakuGothicNew-Light,ShipporiAntiqueB1-Regular,0.9134,0.0866
Katakana,ZenOldMincho-Black,NanumGothicCoding-Regular,0.9133,0.0867
Katakana,BIZUDMincho-Regular,TsukimiRounded-Light,0.9132,0.0868
Katakana,KleeOne-SemiBold,NanumGothicCoding-Regular,0.9132,0.0868
Katakana,KaiseiOpti-Medium,ZenOldMincho-Medium,0.9131,0.0869
Katakana,ZenAntique-Regular,GothicA1-Regular,0.913,0.087
Katakana,RoundedMplus1c-Regular,GothicA1-Light,0.9128,0.0872
Katakana,MPLUSRounded1c-Regular,GothicA1-Light,0.9128,0.0872
Katakana,MochiyPopOne-Regular,BIZUDPMincho-Bold,0.9128,0.0872
Katakana,IBMPlexSansJP-Regular,ZenMaruGothic-Bold,0.9127,0.0873
Katakana,NotoSansTC[wght],RoundedMplus1c-Bold,0.9125,0.0875
Katakana,IBMPlexSansJP-SemiBold,KiwiMaru-Medium,0.9125,0.0875
Katakana,KaiseiOpti-Medium,ZenMaruGothic-Regular,0.9125,0.0875
Katakana,NotoSansJP[wght],RoundedMplus1c-Bold,0.9125,0.0875
Katakana,NotoSansSC[wght],RoundedMplus1c-Bold,0.9125,0.0875
Katakana,ZenOldMincho-Black,ZenMaruGothic-Black,0.9125,0.0875
Katakana,TsukimiRounded-Light,ChironSungHK-Italic[wght],0.9125,0.0875
Katakana,KaiseiOpti-Medium,ZenOldMincho-Black,0.9125,0.0875
Katakana,NotoSansSC[wght],ZenMaruGothic-Regular,0.9124,0.0876
Katakana,NotoSansTC[wght],ZenMaruGothic-Regular,0.9124,0.0876
Katakana,ZenKakuGothicNew-Light,GothicA1-Bold,0.9124,0.0876
Katakana,NotoSansJP[wght],ZenMaruGothic-Regular,0.9124,0.0876
Katakana,KleeOne-SemiBold,GothicA1-ExtraLight,0.9124,0.0876
Katakana,DotumChe-Regular,TsukimiRounded-Medium,0.9124,0.0876
Katakana,TsukimiRounded-Medium,Dotum-Regular,0.9124,0.0876
Katakana,RocknRollOne-Regular,KaiseiDecol-Bold,0.9122,0.0878
Katakana,KaiseiTokumin-Regular,Hannari-Regular,0.9122,0.0878
Katakana,KaiseiOpti-Bold,KleeOne-SemiBold,0.9121,0.0879
Katakana,NotoSerifKR[wght],ChironGoRoundTC[wght],0.9121,0.0879
Katakana,ChironGoRoundTC[wght],NotoSerifJP[wght],0.9121,0.0879
Katakana,ChironGoRoundTC[wght],NotoSerifHK[wght],0.9121,0.0879
Katakana,BIZUDMincho-Regular,RoundedMplus1c-Light,0.912,0.088
Katakana,RocknRollOne-Regular,Stick-Regular,0.912,0.088
Katakana,ZenKakuGothicNew-Light,IBMPlexSansJP-Regular,0.912,0.088
Katakana,KaiseiTokumin-Regular,ZenMaruGothic-Regular,0.912,0.088
Katakana,BIZUDMincho-Regular,MPLUSRounded1c-Light,0.912,0.088
Katakana,GothicA1-Light,BIZUDGothic-Bold,0.912,0.088
Katakana,IBMPlexSansJP-Regular,ZenMaruGothic-Black,0.9118,0.0882
Katakana,MochiyPopOne-Regular,LINESeedJP-Bold,0.9116,0.0884
Katakana,ShipporiMincho-ExtraBold,ZenMaruGothic-Bold,0.9116,0.0884
Katakana,KaiseiHarunoUmi-Medium,Gulim-Regular,0.9115,0.0885
Katakana,BIZUDMincho-Regular,ChironSungHK-Italic[wght],0.9115,0.0885
Katakana,KaiseiOpti-Bold,KiwiMaru-Light,0.9115,0.0885
Katakana,BatangChe-Regular,BIZUDPMincho-Bold,0.9115,0.0885
Katakana,KaiseiHarunoUmi-Medium,GulimChe-Regular,0.9115,0.0885
Katakana,ShipporiMinchoB1-SemiBold,KaiseiHarunoUmi-Medium,0.9114,0.0886
Katakana,KaiseiOpti-Medium,ZenMaruGothic-Bold,0.9114,0.0886
Katakana,ShipporiMincho-ExtraBold,KiwiMaru-Medium,0.9113,0.0887
Katakana,BIZUDMincho-Regular,GothicA1-Light,0.9113,0.0887
Katakana,KiwiMaru-Light,YujiBoku-Regular,0.9113,0.0887
Katakana,KleeOne-SemiBold,GothicA1-Light,0.9112,0.0888
Katakana,MochiyPopOne-Regular,IBMPlexSansJP-Bold,0.9112,0.0888
Katakana,MochiyPopPOne-Regular,IBMPlexSansJP-Bold,0.9112,0.0888
Katakana,ShipporiMincho-Regular,ZenKakuGothicNew-Medium,0.9112,0.0888
Katakana,KaiseiOpti-Regular,MPLUSRounded1c-Light,0.9112,0.0888
Katakana,LINESeedJP-Regular,KiwiMaru-Regular,0.9112,0.0888
Katakana,KaiseiOpti-Regular,RoundedMplus1c-Light,0.9112,0.0888
Katakana,NotoSansTC[wght],KiwiMaru-Medium,0.9111,0.0889
Katakana,GothicA1-ExtraLight,BIZUDPGothic-Regular,0.9111,0.0889
Katakana,NotoSansSC[wght],KiwiMaru-Medium,0.9111,0.0889
Katakana,KiwiMaru-Medium,NotoSansJP[wght],0.9111,0.0889
Katakana,KleeOne-Regular,KiwiMaru-Medium,0.911,0.089
Katakana,IBMPlexSansJP-Regular,Gulim-Regular,0.911,0.089
Katakana,IBMPlexSansJP-Regular,GulimChe-Regular,0.911,0.089
Katakana,ZenOldMincho-Black,GothicA1-Light,0.911,0.089
Katakana,NotoSansSC[wght],MPLUS1[wght],0.9109,0.0891
Katakana,NotoSansJP[wght],MPLUS1[wght],0.9109,0.0891
Katakana,Yomogi-Regular,Stick-Regular,0.9109,0.0891
Katakana,ChironGoRoundTC[wght],MPLUS1p-Bold,0.9109,0.0891
Katakana,NotoSansTC[wght],MPLUS1[wght],0.9109,0.0891
Katakana,KaiseiOpti-Regular,ZenMaruGothic-Bold,0.9109,0.0891
Katakana,MPLUS1p-Medium,ZenMaruGothic-Bold,0.9108,0.0892
Katakana,Murecho[wght],RoundedMplus1c-Bold,0.9107,0.0893
Katakana,ReggaeOne-Regular,GothicA1-Bold,0.9107,0.0893
Katakana,KaiseiOpti-Bold,ZenOldMincho-Black,0.9106,0.0894
Katakana,KaiseiOpti-Regular,MPLUS1p-Medium,0.9106,0.0894
Katakana,KiwiMaru-Medium,LXGWWenKaiMonoTC-Light,0.9105,0.0895
Katakana,ZenMaruGothic-Bold,LINESeedJP-ExtraBold,0.9105,0.0895
Katakana,ZenKakuGothicAntique-Medium,MPLUS1p-Black,0.9105,0.0895
Katakana,LXGWWenKaiTC-Light,KiwiMaru-Medium,0.9105,0.0895
Katakana,JejuMyeongjo-Regular,ChironSungHK-Italic[wght],0.9104,0.0896
Katakana,BIZUDMincho-Regular,NanumGothicCoding-Regular,0.9104,0.0896
Katakana,KaiseiOpti-Regular,IBMPlexSansJP-Bold,0.9104,0.0896
