script,font_1,font_2,cosine_similarity,cosine_distance
Cyrillic,Sansation-Light,KaiseiTokumin-ExtraBold,0.9246,0.0754
Cyrillic,FiraSans-MediumItalic,FiraSansCondensed-ThinItalic,0.9246,0.0754
Cyrillic,RoundedMplus1c-ExtraBold,Manrope[wght],0.9245,0.0755
Cyrillic,"TikTokSans[opsz,slnt,wdth,wght]",IosevkaCharon-Light,0.9245,0.0755
Cyrillic,"NotoSansMono[wdth,wght]",IosevkaCharon-MediumItalic,0.9243,0.0757
Cyrillic,Andika-BoldItalic,SpectralSC-ExtraBoldItalic,0.9243,0.0757
Cyrillic,Ubuntu-Light,KaiseiTokumin-Regular,0.9242,0.0758
Cyrillic,Lato-ExtraBoldItalic,BIZUDPMincho-Regular,0.9242,0.0758
Cyrillic,Lato-BoldItalic,ZenOldMincho-Black,0.9242,0.0758
Cyrillic,Cuprum[wght],Play-Bold,0.9241,0.0759
Cyrillic,IosevkaCharon-MediumItalic,FiraSansExtraCondensed-Medium,0.9241,0.0759
Cyrillic,MontserratAlternates-MediumItalic,AlegreyaSC-BlackItalic,0.9241,0.0759
Cyrillic,Rubik-Italic[wght],IBMPlexMono-SemiBoldItalic,0.9241,0.0759
Cyrillic,LXGWWenKaiMonoTC-Bold,IBMPlexMono-SemiBoldItalic,0.924,0.076
Cyrillic,IBMPlexMono-SemiBoldItalic,"UbuntuSans-Italic[wdth,wght]",0.924,0.076
Cyrillic,IosevkaCharon-MediumItalic,Ubuntu-LightItalic,0.924,0.076
Cyrillic,EBGaramond-Italic[wght],Ubuntu-LightItalic,0.9239,0.0761
Cyrillic,PlayfairDisplaySC-Black,SpectralSC-ExtraLight,0.9239,0.0761
Cyrillic,FiraSansCondensed-Black,IosevkaCharon-Light,0.9238,0.0762
Cyrillic,RocknRollOne-Regular,Montserrat[wght],0.9238,0.0762
Cyrillic,KaiseiDecol-Medium,Jost[wght],0.9238,0.0762
Cyrillic,SpectralSC-Light,KaiseiTokumin-ExtraBold,0.9238,0.0762
Cyrillic,KaiseiOpti-Medium,Jost[wght],0.9238,0.0762
Cyrillic,IBMPlexMono-SemiBoldItalic,IosevkaCharonMono-Bold,0.9238,0.0762
Cyrillic,FiraSansCondensed-ThinItalic,Ubuntu-LightItalic,0.9237,0.0763
Cyrillic,BellotaText-LightItalic,Andika-BoldItalic,0.9237,0.0763
Cyrillic,KaiseiOpti-Bold,GothicA1-Black,0.9237,0.0763
Cyrillic,Lato-ExtraBoldItalic,Batang-Regular,0.9237,0.0763
Cyrillic,NotoSansTC[wght],ZenOldMincho-Medium,0.9237,0.0763
Cyrillic,ZenOldMincho-Medium,FiraSans-Black,0.9236,0.0764
Cyrillic,SpectralSC-ExtraBoldItalic,AlegreyaSans-ExtraBold,0.9235,0.0765
Cyrillic,Play-Bold,KaiseiTokumin-ExtraBold,0.9235,0.0765
Cyrillic,FiraSansCondensed-ThinItalic,"UbuntuSans-Italic[wdth,wght]",0.9235,0.0765
Cyrillic,BellotaText-LightItalic,"TikTokSans[opsz,slnt,wdth,wght]",0.9234,0.0766
Cyrillic,MPLUS1p-Bold,MPLUS1p-Thin,0.9234,0.0766
Cyrillic,Cuprum[wght],Lato-BoldItalic,0.9234,0.0766
Cyrillic,Lato-ExtraBoldItalic,Prata-Regular,0.9233,0.0767
Cyrillic,MPLUS1p-Medium,BIZUDPMincho-Regular,0.9233,0.0767
Cyrillic,Sansation-Light,FiraSansExtraCondensed-Medium,0.9233,0.0767
Cyrillic,Alegreya-Italic[wght],AlegreyaSC-BlackItalic,0.9232,0.0768
Cyrillic,PlayfairDisplaySC-Black,Lato-BoldItalic,0.9232,0.0768
Cyrillic,Cuprum[wght],Shafarik-Regular,0.9232,0.0768
Cyrillic,Arsenal-Italic,SpectralSC-Light,0.9232,0.0768
Cyrillic,Lato-ExtraBoldItalic,AlegreyaSans-Italic,0.9232,0.0768
Cyrillic,KaiseiOpti-Medium,Sansation-Light,0.9231,0.0769
Cyrillic,Sansation-Light,"SourceSerif4-Italic[opsz,wght]",0.9231,0.0769
Cyrillic,KaiseiDecol-Medium,Sansation-Light,0.9231,0.0769
Cyrillic,AlegreyaSans-ExtraBoldItalic,RoundedMplus1c-ExtraBold,0.9231,0.0769
Cyrillic,SpectralSC-SemiBoldItalic,FiraSans-MediumItalic,0.9231,0.0769
Cyrillic,RobotoCondensed[wght],Play-Bold,0.9231,0.0769
Cyrillic,Manrope[wght],ZenOldMincho-Black,0.923,0.077
Cyrillic,Pushster-Regular,Lato-BoldItalic,0.923,0.077
Cyrillic,Philosopher-BoldItalic,"OpenSans[wdth,wght]",0.923,0.077
Cyrillic,Batang-Regular,BIZUDPGothic-Regular,0.923,0.077
Cyrillic,Ubuntu-Light,AlegreyaSansSC-Black,0.923,0.077
Cyrillic,Alegreya-Italic[wght],FiraSans-MediumItalic,0.9229,0.0771
Cyrillic,"OpenSans[wdth,wght]",IosevkaCharon-MediumItalic,0.9229,0.0771
Cyrillic,NotoSansTC[wght],FiraSansCondensed-ThinItalic,0.9229,0.0771
Cyrillic,Jost[wght],KaiseiTokumin-ExtraBold,0.9228,0.0772
Cyrillic,PlayfairDisplaySC-Black,Arsenal-Bold,0.9228,0.0772
Cyrillic,BellotaText-LightItalic,AlegreyaSans-LightItalic,0.9228,0.0772
Cyrillic,MPLUS1p-Medium,KaiseiOpti-Medium,0.9227,0.0773
Cyrillic,KaiseiTokumin-Regular,JejuGothic-Regular,0.9227,0.0773
Cyrillic,"TikTokSans[opsz,slnt,wdth,wght]",KaiseiTokumin-ExtraBold,0.9227,0.0773
Cyrillic,MPLUS1p-Medium,KaiseiDecol-Medium,0.9227,0.0773
Cyrillic,LXGWWenKaiMonoTC-Bold,CascadiaMono-Italic[wght],0.9226,0.0774
Cyrillic,AlegreyaSansSC-Black,Batang-Regular,0.9225,0.0775
Cyrillic,Sansation-Light,FiraSansCondensed-Black,0.9225,0.0775
Cyrillic,Shafarik-Regular,FiraSans-Black,0.9225,0.0775
Cyrillic,Lato-BoldItalic,AlegreyaSC-BlackItalic,0.9224,0.0776
Cyrillic,RocknRollOne-Regular,AlegreyaSans-ExtraBold,0.9224,0.0776
Cyrillic,BellotaText-LightItalic,NotoSansTC[wght],0.9224,0.0776
Cyrillic,SpectralSC-Light,FiraSans-Black,0.9224,0.0776
Cyrillic,FiraSans-Black,KaiseiTokumin-ExtraBold,0.9223,0.0777
Cyrillic,GothicA1-Black,ZenOldMincho-Black,0.9223,0.0777
Cyrillic,FiraSans-MediumItalic,AlegreyaSans-ExtraBold,0.9223,0.0777
Cyrillic,"NotoSansMono[wdth,wght]",FiraSans-ExtraLightItalic,0.9223,0.0777
Cyrillic,Lato-BoldItalic,KaiseiTokumin-Regular,0.9222,0.0778
Cyrillic,Arsenal-Italic,FiraSansCondensed-ThinItalic,0.9221,0.0779
Cyrillic,Gidole-Regular,Play-Bold,0.922,0.078
Cyrillic,BellotaText-LightItalic,ComicRelief-Regular,0.922,0.078
Cyrillic,SpectralSC-Light,Shafarik-Regular,0.922,0.078
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]",ZenOldMincho-Medium,0.922,0.078
Cyrillic,Ubuntu-Light,"UbuntuSans-Italic[wdth,wght]",0.922,0.078
Cyrillic,KaiseiOpti-Medium,BIZUDPGothic-Regular,0.9219,0.0781
Cyrillic,EBGaramond-Italic[wght],"UbuntuSans-Italic[wdth,wght]",0.9219,0.0781
Cyrillic,KaiseiDecol-Medium,BIZUDPGothic-Regular,0.9219,0.0781
Cyrillic,Philosopher-BoldItalic,AlegreyaSans-LightItalic,0.9219,0.0781
Cyrillic,Play-Bold,"SourceSerif4-Italic[opsz,wght]",0.9219,0.0781
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]",SpectralSC-ExtraLight,0.9219,0.0781
Cyrillic,Lato-BoldItalic,Prata-Regular,0.9218,0.0782
Cyrillic,KaiseiOpti-Bold,Jost[wght],0.9218,0.0782
Cyrillic,SpectralSC-SemiBoldItalic,Andika-Italic,0.9218,0.0782
Cyrillic,CascadiaMono-Italic[wght],WDXLLubrifontSC-Regular,0.9217,0.0783
Cyrillic,FiraSans-ThinItalic,Manrope[wght],0.9217,0.0783
Cyrillic,ComicRelief-Regular,ZenOldMincho-Black,0.9217,0.0783
Cyrillic,"TikTokSans[opsz,slnt,wdth,wght]",BIZUDPMincho-Regular,0.9216,0.0784
Cyrillic,SpectralSC-Light,ZenKakuGothicAntique-Regular,0.9216,0.0784
Cyrillic,FiraSans-ThinItalic,"OpenSans[wdth,wght]",0.9216,0.0784
Cyrillic,PlayfairDisplaySC-Black,AlegreyaSans-ExtraBold,0.9216,0.0784
Cyrillic,NanumGothicCoding-Regular,SpectralSC-ExtraLight,0.9216,0.0784
Cyrillic,KaiseiOpti-Bold,SpectralSC-Light,0.9216,0.0784
Cyrillic,PlayfairDisplaySC-Black,BIZUDPGothic-Regular,0.9215,0.0785
Cyrillic,Rubik-Italic[wght],Manrope[wght],0.9215,0.0785
Cyrillic,FiraSans-ThinItalic,Alegreya-Italic[wght],0.9215,0.0785
Cyrillic,FiraSansCondensed-Black,NotoSansTC[wght],0.9215,0.0785
Cyrillic,IstokWeb-Italic,Tinos-BoldItalic,0.9215,0.0785
Cyrillic,Lato-ExtraBoldItalic,IosevkaCharon-MediumItalic,0.9214,0.0786
Cyrillic,MontserratAlternates-MediumItalic,Ubuntu-LightItalic,0.9214,0.0786
Cyrillic,Sansation-Light,Arsenal-Bold,0.9214,0.0786
Cyrillic,JejuGothic-Regular,KaiseiTokumin-ExtraBold,0.9213,0.0787
Cyrillic,ComicRelief-Regular,Prata-Regular,0.9213,0.0787
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]",FiraSans-MediumItalic,0.9213,0.0787
Cyrillic,SpectralSC-SemiBoldItalic,PlayfairDisplaySC-Black,0.9213,0.0787
Cyrillic,FiraSans-Black,ZenOldMincho-Black,0.9212,0.0788
Cyrillic,SpectralSC-SemiBoldItalic,JejuGothic-Regular,0.9212,0.0788
Cyrillic,SpectralSC-SemiBoldItalic,ZenOldMincho-Black,0.9212,0.0788
Cyrillic,MontserratAlternates-Bold,Lato-BoldItalic,0.9211,0.0789
Cyrillic,Arsenal-Italic,SpectralSC-ExtraBoldItalic,0.9211,0.0789
Cyrillic,KaiseiOpti-Medium,Lato-BoldItalic,0.9211,0.0789
Cyrillic,EBGaramond-Italic[wght],IstokWeb-Italic,0.9211,0.0789
Cyrillic,KaiseiDecol-Medium,Lato-BoldItalic,0.9211,0.0789
Cyrillic,ZenOldMincho-Medium,Arsenal-Bold,0.9209,0.0791
Cyrillic,Arsenal-Italic,JejuGothic-Regular,0.9209,0.0791
Cyrillic,BellotaText-LightItalic,MPLUS1p-Thin,0.9208,0.0792
Cyrillic,Cuprum[wght],AlegreyaSans-ExtraBold,0.9208,0.0792
Cyrillic,RoundedMplus1c-ExtraBold,BIZUDPGothic-Regular,0.9208,0.0792
Cyrillic,Sansation-Light,AlegreyaSans-ExtraBold,0.9208,0.0792
Cyrillic,KaiseiOpti-Bold,Sansation-Light,0.9208,0.0792
Cyrillic,IosevkaCharon-MediumItalic,WDXLLubrifontSC-Regular,0.9208,0.0792
Cyrillic,Alegreya-Italic[wght],Ubuntu-Light,0.9207,0.0793
Cyrillic,FiraSans-ExtraLightItalic,JejuGothic-Regular,0.9207,0.0793
Cyrillic,YsabeauInfant-Italic[wght],Ubuntu-Regular,0.9206,0.0794
Cyrillic,SpectralSC-SemiBoldItalic,Ubuntu-LightItalic,0.9206,0.0794
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]",FiraSansCondensed-Black,0.9206,0.0794
Cyrillic,IosevkaCharon-MediumItalic,Pushster-Regular,0.9205,0.0795
Cyrillic,PT_Serif-Web-Italic,MontserratAlternates-MediumItalic,0.9205,0.0795
Cyrillic,NanumGothicCoding-Regular,ZenOldMincho-Black,0.9204,0.0796
Cyrillic,RoundedMplus1c-ExtraBold,ZenOldMincho-Black,0.9204,0.0796
Cyrillic,GothicA1-Black,ZenOldMincho-Medium,0.9204,0.0796
Cyrillic,RobotoCondensed[wght],BIZUDPGothic-Regular,0.9204,0.0796
Cyrillic,Lato-BoldItalic,KaiseiTokumin-ExtraBold,0.9204,0.0796
Cyrillic,IosevkaCharon-MediumItalic,YsabeauInfant-Italic[wght],0.9204,0.0796
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]",WDXLLubrifontSC-Regular,0.9204,0.0796
Cyrillic,ComicRelief-Regular,Play-Bold,0.9203,0.0797
Cyrillic,Batang-Regular,AlegreyaSC-BlackItalic,0.9203,0.0797
Cyrillic,BellotaText-LightItalic,CascadiaMono-Italic[wght],0.9203,0.0797
Cyrillic,SpectralSC-ExtraLight,AlegreyaSC-BlackItalic,0.9203,0.0797
Cyrillic,Arsenal-Italic,Rubik-Italic[wght],0.9202,0.0798
Cyrillic,PT_Serif-Web-Italic,FiraSans-ThinItalic,0.9202,0.0798
Cyrillic,Batang-Regular,CormorantUnicase-Bold,0.9201,0.0799
Cyrillic,Gidole-Regular,FiraSansCondensed-ThinItalic,0.9201,0.0799
Cyrillic,Montserrat[wght],ZenOldMincho-Medium,0.9201,0.0799
Cyrillic,Lato-BoldItalic,Arsenal-Bold,0.92,0.08
Cyrillic,Cuprum[wght],Batang-Regular,0.92,0.08
Cyrillic,SpectralSC-SemiBoldItalic,KaiseiTokumin-Regular,0.92,0.08
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]",SpectralSC-Light,0.92,0.08
Cyrillic,Alegreya-Italic[wght],Rubik-Italic[wght],0.9199,0.0801
Cyrillic,Andika-BoldItalic,MontserratAlternates-BlackItalic,0.9199,0.0801
Cyrillic,ZenKakuGothicAntique-Regular,AlegreyaSans-ExtraBold,0.9199,0.0801
Cyrillic,KaiseiOpti-Bold,"TikTokSans[opsz,slnt,wdth,wght]",0.9198,0.0802
Cyrillic,Lato-ExtraBoldItalic,FiraSansExtraCondensed-Medium,0.9198,0.0802
Cyrillic,Sansation-Light,Rubik-Italic[wght],0.9197,0.0803
Cyrillic,ZenOldMincho-Medium,ZenKakuGothicAntique-Regular,0.9197,0.0803
Cyrillic,Ubuntu-Light,KaiseiTokumin-ExtraBold,0.9197,0.0803
Cyrillic,PlayfairDisplaySC-Black,SpectralSC-ExtraBoldItalic,0.9197,0.0803
Cyrillic,PT_Serif-Web-Italic,ZenOldMincho-Black,0.9196,0.0804
Cyrillic,LXGWWenKaiMonoTC-Bold,IosevkaCharon-MediumItalic,0.9196,0.0804
Cyrillic,Alegreya-Italic[wght],"UbuntuSans-Italic[wdth,wght]",0.9196,0.0804
Cyrillic,AlegreyaSansSC-Black,"SourceSerif4-Italic[opsz,wght]",0.9196,0.0804
Cyrillic,Shafarik-Regular,AlegreyaSansSC-Black,0.9196,0.0804
Cyrillic,Gidole-Regular,Batang-Regular,0.9195,0.0805
Cyrillic,Jost[wght],IosevkaCharon-MediumItalic,0.9195,0.0805
Cyrillic,Ubuntu-Light,BIZUDPMincho-Regular,0.9194,0.0806
Cyrillic,RocknRollOne-Regular,SpectralSC-ExtraLight,0.9194,0.0806
Cyrillic,ComicRelief-Regular,Batang-Regular,0.9194,0.0806
Cyrillic,Arsenal-Italic,FiraSans-MediumItalic,0.9194,0.0806
Cyrillic,Jost[wght],MontserratAlternates-Bold,0.9194,0.0806
Cyrillic,Lato-ExtraBoldItalic,IBMPlexMono-SemiBoldItalic,0.9193,0.0807
Cyrillic,Cuprum[wght],SpectralSC-Light,0.9193,0.0807
Cyrillic,Alegreya-Italic[wght],CormorantUnicase-Bold,0.9193,0.0807
Cyrillic,Gidole-Regular,AlegreyaSans-Italic,0.9193,0.0807
Cyrillic,IosevkaCharonMono-Bold,ZenKakuGothicAntique-Regular,0.9192,0.0808
Cyrillic,SpectralSC-Light,Lato-BoldItalic,0.9192,0.0808
Cyrillic,SpectralSC-SemiBoldItalic,MontserratAlternates-MediumItalic,0.9192,0.0808
Cyrillic,BellotaText-LightItalic,Batang-Regular,0.9192,0.0808
Cyrillic,BellotaText-LightItalic,MPLUS1p-Medium,0.9191,0.0809
Cyrillic,FiraSans-ThinItalic,"SourceSerif4-Italic[opsz,wght]",0.9191,0.0809
Cyrillic,Gidole-Regular,GothicA1-Black,0.9191,0.0809
Cyrillic,KaiseiOpti-Bold,Lato-BoldItalic,0.9191,0.0809
Cyrillic,FiraSansExtraCondensed-Medium,FiraSans-ExtraLightItalic,0.919,0.081
Cyrillic,KaiseiOpti-Medium,Ubuntu-Light,0.919,0.081
Cyrillic,KaiseiDecol-Medium,Ubuntu-Light,0.919,0.081
Cyrillic,FiraSans-ThinItalic,Gidole-Regular,0.919,0.081
Cyrillic,Arsenal-Italic,AlegreyaSans-ExtraBold,0.919,0.081
Cyrillic,MontserratAlternates-MediumItalic,"SourceSerif4-Italic[opsz,wght]",0.9189,0.0811
Cyrillic,RocknRollOne-Regular,Arsenal-Bold,0.9189,0.0811
Cyrillic,Philosopher-BoldItalic,Jost[wght],0.9188,0.0812
Cyrillic,FiraSans-MediumItalic,BIZUDPGothic-Regular,0.9188,0.0812
Cyrillic,Rubik-Italic[wght],Ubuntu-Regular,0.9188,0.0812
Cyrillic,KaiseiOpti-Bold,Ubuntu-Light,0.9188,0.0812
Cyrillic,Gidole-Regular,ZenOldMincho-Medium,0.9187,0.0813
Cyrillic,NotoSansTC[wght],Prata-Regular,0.9187,0.0813
Cyrillic,Lato-ExtraBoldItalic,Pushster-Regular,0.9186,0.0814
Cyrillic,AlegreyaSansSC-Black,SpectralSC-ExtraBoldItalic,0.9185,0.0815
Cyrillic,NotoSansTC[wght],Batang-Regular,0.9185,0.0815
Cyrillic,Arsenal-Italic,Lato-BoldItalic,0.9185,0.0815
Cyrillic,"OpenSans[wdth,wght]",IBMPlexMono-SemiBoldItalic,0.9185,0.0815
Cyrillic,NanumGothicCoding-Regular,Arsenal-Bold,0.9185,0.0815
Cyrillic,Ubuntu-Light,MontserratAlternates-Thin,0.9185,0.0815
Cyrillic,Philosopher-BoldItalic,ZenOldMincho-Medium,0.9185,0.0815
Cyrillic,Lato-ExtraBoldItalic,Tinos-BoldItalic,0.9184,0.0816
Cyrillic,Shafarik-Regular,AlegreyaSans-ExtraBoldItalic,0.9184,0.0816
Cyrillic,Montserrat[wght],Prata-Regular,0.9184,0.0816
Cyrillic,SpectralSC-Light,BIZUDPMincho-Regular,0.9183,0.0817
Cyrillic,SpectralSC-SemiBoldItalic,AlegreyaSans-ExtraBold,0.9182,0.0818
Cyrillic,PlayfairDisplaySC-Black,MontserratAlternates-Bold,0.9182,0.0818
Cyrillic,Sansation-Light,PlayfairDisplaySC-Black,0.9181,0.0819
Cyrillic,EBGaramond-Italic[wght],AlegreyaSans-LightItalic,0.9181,0.0819
Cyrillic,AlegreyaSans-LightItalic,Ubuntu-LightItalic,0.9181,0.0819
Cyrillic,KaiseiOpti-Bold,JejuGothic-Regular,0.9181,0.0819
Cyrillic,Alegreya-Italic[wght],Lato-BoldItalic,0.918,0.082
Cyrillic,MontserratAlternates-MediumItalic,YsabeauInfant-Italic[wght],0.918,0.082
Cyrillic,KaiseiOpti-Bold,RoundedMplus1c-ExtraBold,0.918,0.082
Cyrillic,AlumniSansCollegiateOne-Italic,PodkovaVFBeta,0.9179,0.0821
Cyrillic,RoundedMplus1c-ExtraBold,KaiseiTokumin-ExtraBold,0.9179,0.0821
Cyrillic,Montserrat[wght],BIZUDPMincho-Regular,0.9178,0.0822
Cyrillic,MontserratAlternates-Thin,Ubuntu-Regular,0.9178,0.0822
Cyrillic,IBMPlexMono-SemiBoldItalic,IosevkaCharon-Light,0.9177,0.0823
Cyrillic,Philosopher-BoldItalic,Play-Bold,0.9177,0.0823
Cyrillic,AlegreyaSans-LightItalic,"UbuntuSans-Italic[wdth,wght]",0.9177,0.0823
Cyrillic,Cuprum[wght],ZenOldMincho-Medium,0.9177,0.0823
Cyrillic,YsabeauInfant-Italic[wght],JejuGothic-Regular,0.9176,0.0824
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]",AlegreyaSans-ExtraBold,0.9176,0.0824
Cyrillic,NanumGothicCoding-Regular,IosevkaCharon-Light,0.9176,0.0824
Cyrillic,KaiseiOpti-Medium,Play-Bold,0.9175,0.0825
Cyrillic,KaiseiDecol-Medium,Play-Bold,0.9175,0.0825
Cyrillic,FiraSans-ExtraLightItalic,IosevkaCharonMono-MediumItalic,0.9175,0.0825
Cyrillic,KaiseiDecol-Medium,"TikTokSans[opsz,slnt,wdth,wght]",0.9175,0.0825
Cyrillic,KaiseiOpti-Medium,"TikTokSans[opsz,slnt,wdth,wght]",0.9175,0.0825
Cyrillic,Cuprum[wght],AlegreyaSans-Italic,0.9175,0.0825
Cyrillic,KaiseiOpti-Medium,JejuGothic-Regular,0.9174,0.0826
Cyrillic,Prata-Regular,FiraSans-Black,0.9174,0.0826
Cyrillic,FiraSans-ExtraLightItalic,WDXLLubrifontSC-Regular,0.9174,0.0826
Cyrillic,GothicA1-Black,BIZUDPMincho-Regular,0.9174,0.0826
Cyrillic,PT_Serif-Web-Italic,KaiseiTokumin-Regular,0.9174,0.0826
Cyrillic,YujiMai-Regular,SpectralSC-Light,0.9174,0.0826
Cyrillic,CascadiaMono-Italic[wght],YsabeauInfant-Italic[wght],0.9174,0.0826
Cyrillic,KaiseiDecol-Medium,JejuGothic-Regular,0.9174,0.0826
Cyrillic,IBMPlexMono-SemiBoldItalic,ZenKakuGothicAntique-Regular,0.9173,0.0827
Cyrillic,JejuGothic-Regular,Tinos-BoldItalic,0.9173,0.0827
Cyrillic,Arsenal-Italic,SpectralSC-ExtraLight,0.9173,0.0827
Cyrillic,Alegreya-Italic[wght],AlegreyaSansSC-Black,0.9172,0.0828
Cyrillic,Lato-BoldItalic,Tinos-BoldItalic,0.9172,0.0828
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]",Prata-Regular,0.9172,0.0828
Cyrillic,Ubuntu-Light,YsabeauInfant-Italic[wght],0.9171,0.0829
Cyrillic,WDXLLubrifontSC-Regular,FiraSans-Black,0.9171,0.0829
Cyrillic,KaiseiDecol-Medium,SpectralSC-ExtraLight,0.9171,0.0829
Cyrillic,KaiseiOpti-Medium,SpectralSC-ExtraLight,0.9171,0.0829
Cyrillic,Lato-ExtraBoldItalic,ZenKakuGothicAntique-Regular,0.9171,0.0829
Cyrillic,Jost[wght],AlegreyaSans-ExtraBoldItalic,0.9171,0.0829
Cyrillic,FiraSansCondensed-Black,ZenOldMincho-Medium,0.917,0.083
Cyrillic,Lato-ExtraBoldItalic,AlegreyaSansSC-Black,0.917,0.083
Cyrillic,"OpenSans[wdth,wght]",YsabeauInfant-Italic[wght],0.917,0.083
Cyrillic,Jost[wght],"SourceSerif4-Italic[opsz,wght]",0.9169,0.0831
Cyrillic,"OpenSans[wdth,wght]",MontserratAlternates-Thin,0.9169,0.0831
Cyrillic,Philosopher-BoldItalic,MPLUS1p-Bold,0.9169,0.0831
Cyrillic,MPLUS1p-Bold,Shafarik-Regular,0.9169,0.0831
Cyrillic,Play-Bold,SpectralSC-ExtraBoldItalic,0.9169,0.0831
Cyrillic,Andika-Italic,AlegreyaSans-ExtraBoldItalic,0.9169,0.0831
Cyrillic,Gidole-Regular,SpectralSC-Light,0.9169,0.0831
Cyrillic,Lato-BoldItalic,BIZUDPMincho-Regular,0.9168,0.0832
Cyrillic,FiraSansCondensed-Black,IBMPlexMono-SemiBoldItalic,0.9168,0.0832
Cyrillic,"UbuntuSans-Italic[wdth,wght]",Ubuntu-Regular,0.9168,0.0832
Cyrillic,ComicRelief-Regular,IBMPlexMono-SemiBoldItalic,0.9167,0.0833
Cyrillic,FiraSans-MediumItalic,IosevkaCharonMono-MediumItalic,0.9167,0.0833
Cyrillic,MPLUS1p-Medium,AlegreyaSansSC-Black,0.9167,0.0833
Cyrillic,CascadiaMono-Italic[wght],Ubuntu-LightItalic,0.9167,0.0833
Cyrillic,AlegreyaSansSC-Black,RoundedMplus1c-ExtraBold,0.9167,0.0833
Cyrillic,FiraSansExtraCondensed-Medium,ZenOldMincho-Medium,0.9166,0.0834
Cyrillic,KaiseiTokumin-Regular,Manrope[wght],0.9166,0.0834
Cyrillic,IBMPlexMono-SemiBoldItalic,YsabeauInfant-Italic[wght],0.9166,0.0834
Cyrillic,Alegreya-Italic[wght],IstokWeb-Italic,0.9166,0.0834
Cyrillic,ComicRelief-Regular,KaiseiTokumin-ExtraBold,0.9165,0.0835
Cyrillic,MPLUS1p-Bold,FiraSans-ExtraLightItalic,0.9165,0.0835
Cyrillic,IstokWeb-Italic,Ubuntu-Regular,0.9165,0.0835
Cyrillic,BellotaText-LightItalic,Alegreya-Italic[wght],0.9164,0.0836
Cyrillic,KaiseiOpti-Bold,ComicRelief-Regular,0.9164,0.0836
Cyrillic,Batang-Regular,FiraSans-Black,0.9164,0.0836
Cyrillic,PT_Serif-Web-Italic,"OpenSans[wdth,wght]",0.9163,0.0837
Cyrillic,SpectralSC-Light,FiraSansCondensed-Black,0.9163,0.0837
Cyrillic,Arsenal-Italic,Ubuntu-Light,0.9163,0.0837
Cyrillic,Philosopher-BoldItalic,AlegreyaSansSC-Black,0.9163,0.0837
Cyrillic,MontserratAlternates-Bold,Arsenal-Bold,0.9163,0.0837
Cyrillic,KaiseiTokumin-Regular,Play-Bold,0.9162,0.0838
Cyrillic,SpectralSC-SemiBoldItalic,KaiseiTokumin-ExtraBold,0.9162,0.0838
Cyrillic,KaiseiOpti-Bold,Play-Bold,0.9162,0.0838
Cyrillic,"OpenSans[wdth,wght]",IosevkaCharonMono-Bold,0.9162,0.0838
Cyrillic,NanumGothicCoding-Regular,BIZUDPMincho-Regular,0.9162,0.0838
Cyrillic,PT_Serif-Web-Italic,AlegreyaSans-LightItalic,0.9161,0.0839
Cyrillic,Arsenal-Italic,CascadiaMono-Italic[wght],0.9161,0.0839
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]",Arsenal-Bold,0.9161,0.0839
Cyrillic,"OpenSans[wdth,wght]",Rubik-Italic[wght],0.916,0.084
Cyrillic,Jost[wght],BIZUDPMincho-Regular,0.916,0.084
Cyrillic,SpectralSC-ExtraBoldItalic,JejuGothic-Regular,0.916,0.084
Cyrillic,KaiseiDecol-Medium,SpectralSC-SemiBoldItalic,0.9159,0.0841
Cyrillic,KaiseiOpti-Medium,SpectralSC-SemiBoldItalic,0.9159,0.0841
Cyrillic,MPLUS1p-Bold,"SourceSerif4-Italic[opsz,wght]",0.9159,0.0841
Cyrillic,RobotoCondensed[wght],ZenOldMincho-Medium,0.9158,0.0842
Cyrillic,Lato-ExtraBoldItalic,MontserratAlternates-BlackItalic,0.9158,0.0842
Cyrillic,RobotoCondensed[wght],Batang-Regular,0.9158,0.0842
Cyrillic,FiraSansExtraCondensed-Medium,BIZUDPGothic-Regular,0.9158,0.0842
Cyrillic,KaiseiOpti-Medium,GothicA1-Black,0.9157,0.0843
Cyrillic,KaiseiOpti-Bold,FiraSans-Black,0.9157,0.0843
Cyrillic,"UbuntuSans-Italic[wdth,wght]",SpectralSC-ExtraBoldItalic,0.9157,0.0843
Cyrillic,Ubuntu-Light,Shafarik-Regular,0.9157,0.0843
Cyrillic,Jost[wght],YsabeauInfant-Italic[wght],0.9157,0.0843
Cyrillic,KaiseiDecol-Medium,GothicA1-Black,0.9157,0.0843
Cyrillic,PT_Serif-Web-Italic,Ubuntu-Light,0.9156,0.0844
Cyrillic,Prata-Regular,Batang-Regular,0.9156,0.0844
Cyrillic,Philosopher-BoldItalic,MPLUS1p-Medium,0.9156,0.0844
Cyrillic,GothicA1-Black,AlegreyaSans-ExtraBoldItalic,0.9156,0.0844
