script,font_1,font_2,cosine_similarity,cosine_distance
Tamil,HindMadurai-Regular,Lohit-Tamil,0.9454,0.0546
Tamil,KarlaTamilInclined-Bold,"NotoSansTamilUI[wdth,wght]",0.9451,0.0549
Tamil,Catamaran[wght],KarlaTamilUpright-Bold,0.945,0.055
Tamil,BalooThambi2[wght],"NotoSerifTamil-Italic[wdth,wght]",0.9448,0.0552
Tamil,HindMadurai-Light,"NotoSerifTamil-Italic[wdth,wght]",0.9447,0.0553
Tamil,HindMadurai-Bold,MuktaMalar-Bold,0.9445,0.0555
Tamil,Lohit-Tamil,"NotoSansTamilUI[wdth,wght]",0.9441,0.0559
Tamil,MuktaMalar-Bold,MuktaMalar-ExtraLight,0.9435,0.0565
Tamil,"AnekTamil[wdth,wght]",MeeraInimai-Regular,0.9435,0.0565
Tamil,HindMadurai-SemiBold,MuktaMalar-SemiBold,0.9433,0.0567
Tamil,BalooThambi2[wght],MuktaMalar-ExtraLight,0.9431,0.0569
Tamil,Catamaran[wght],KarlaTamilInclined-Bold,0.9425,0.0575
Tamil,HindMadurai-Regular,MeeraInimai-Regular,0.9425,0.0575
Tamil,HindMadurai-Regular,Pavanam-Regular,0.9424,0.0576
Tamil,BalooThambi2[wght],MeeraInimai-Regular,0.9424,0.0576
Tamil,HindMadurai-Medium,MeeraInimai-Regular,0.9422,0.0578
Tamil,Lohit-Tamil,TiroTamil-Regular,0.9421,0.0579
Tamil,BalooThambi2[wght],Lohit-Tamil,0.9415,0.0585
Tamil,Coiny-Regular,HindMadurai-Medium,0.9414,0.0586
Tamil,KarlaTamilInclined-Bold,MuktaMalar-ExtraLight,0.9414,0.0586
Tamil,KarlaTamilInclined-Bold,Pavanam-Regular,0.9414,0.0586
Tamil,KarlaTamilInclined-Regular,TiroTamil-Regular,0.9413,0.0587
Tamil,HindMadurai-Light,KarlaTamilInclined-Bold,0.941,0.059
Tamil,KarlaTamilInclined-Regular,"NotoSerifTamil-Italic[wdth,wght]",0.941,0.059
Tamil,Kavivanar-Regular,"NotoSerifTamil-Italic[wdth,wght]",0.9409,0.0591
Tamil,HindMadurai-Medium,MuktaMalar-Medium,0.9407,0.0593
Tamil,"AnekTamil[wdth,wght]",MuktaMalar-Regular,0.9403,0.0597
Tamil,KarlaTamilUpright-Bold,"NotoSerifTamil-Italic[wdth,wght]",0.9402,0.0598
Tamil,Lohit-Tamil,"NotoSerifTamil[wdth,wght]",0.9401,0.0599
Tamil,Arima[wght],MuktaMalar-SemiBold,0.9397,0.0603
Tamil,MuktaMalar-ExtraBold,Pavanam-Regular,0.9395,0.0605
Tamil,Arima[wght],"NotoSansTamil[wdth,wght]",0.9393,0.0607
Tamil,KarlaTamilInclined-Regular,"NotoSerifTamil[wdth,wght]",0.9389,0.0611
Tamil,HindMadurai-SemiBold,"NotoSerifTamil-Italic[wdth,wght]",0.9388,0.0612
Tamil,MuktaMalar-Regular,TiroTamil-Regular,0.9386,0.0614
Tamil,MuktaMalar-Light,TiroTamil-Regular,0.9385,0.0615
Tamil,HindMadurai-Bold,MuktaMalar-SemiBold,0.9384,0.0616
Tamil,MuktaMalar-Bold,"NotoSerifTamil-Italic[wdth,wght]",0.9384,0.0616
Tamil,MuktaMalar-ExtraBold,"NotoSerifTamil-Italic[wdth,wght]",0.9382,0.0618
Tamil,MuktaMalar-Regular,"NotoSerifTamil[wdth,wght]",0.9382,0.0618
Tamil,"NotoSansTamil[wdth,wght]",Pavanam-Regular,0.9382,0.0618
Tamil,Kavivanar-Regular,TiroTamil-Italic,0.9379,0.0621
Tamil,KarlaTamilUpright-Regular,TiroTamil-Italic,0.9376,0.0624
Tamil,MuktaMalar-Light,"NotoSerifTamil[wdth,wght]",0.9375,0.0625
Tamil,BalooThambi2[wght],TiroTamil-Italic,0.9372,0.0628
Tamil,KarlaTamilInclined-Bold,"NotoSerifTamil-Italic[wdth,wght]",0.9371,0.0629
Tamil,MeeraInimai-Regular,MuktaMalar-Regular,0.937,0.063
Tamil,HindMadurai-Medium,TiroTamil-Italic,0.9369,0.0631
Tamil,Arima[wght],HindMadurai-Regular,0.9369,0.0631
Tamil,Arima[wght],"NotoSansTamilUI[wdth,wght]",0.9368,0.0632
Tamil,HindMadurai-Medium,KarlaTamilInclined-Bold,0.9364,0.0636
Tamil,"AnekTamil[wdth,wght]",MuktaMalar-Light,0.9363,0.0637
Tamil,KarlaTamilUpright-Bold,Pavanam-Regular,0.9362,0.0638
Tamil,HindMadurai-Medium,KarlaTamilInclined-Regular,0.9362,0.0638
Tamil,HindMadurai-Regular,MuktaMalar-ExtraLight,0.9357,0.0643
Tamil,HindMadurai-SemiBold,MeeraInimai-Regular,0.9357,0.0643
Tamil,"NotoSansTamilUI[wdth,wght]",Pavanam-Regular,0.9355,0.0645
Tamil,KarlaTamilInclined-Bold,Kavivanar-Regular,0.9355,0.0645
Tamil,MuktaMalar-ExtraLight,"NotoSansTamil[wdth,wght]",0.9354,0.0646
Tamil,MuktaMalar-SemiBold,"NotoSerifTamil-Italic[wdth,wght]",0.9348,0.0652
Tamil,Coiny-Regular,KarlaTamilUpright-Bold,0.9348,0.0652
Tamil,KarlaTamilInclined-Bold,TiroTamil-Regular,0.9347,0.0653
Tamil,Arima[wght],"NotoSerifTamil[wdth,wght]",0.9347,0.0653
Tamil,HindMadurai-Regular,TiroTamil-Italic,0.9346,0.0654
Tamil,"AnekTamil[wdth,wght]",KarlaTamilInclined-Regular,0.9346,0.0654
Tamil,MuktaMalar-ExtraBold,MuktaMalar-ExtraLight,0.9343,0.0657
