font_file,font_family,script,codepoint_coverage,total_glyphs,expansion_ratio,vertical_footprint,friction_score,friction_contextual_joining,friction_indic_shaping,friction_ligature_heavy,friction_mark_positioning,friction_rtl_layout
VictorMono-Italic[wght].ttf,Victor Mono Thin,Cyrillic,232,1476,1.4396551724137931,1.35,2,True,False,False,True,False
VictorMono[wght].ttf,Victor Mono Thin,Cyrillic,232,1442,1.4396551724137931,1.35,2,True,False,False,True,False
RubikMaps-Regular.ttf,Rubik Maps,Cyrillic,182,777,1.445054945054945,1.185,3,False,False,True,True,True
Halant-Regular.ttf,Halant,Devanagari,102,931,2.764705882352941,1.575,3,False,True,True,True,False
Halant-Bold.ttf,Halant,Devanagari,102,931,2.764705882352941,1.575,3,False,True,True,True,False
Halant-SemiBold.ttf,Halant,Devanagari,102,931,2.764705882352941,1.575,3,False,True,True,True,False
Halant-Light.ttf,Halant,Devanagari,102,931,2.764705882352941,1.575,3,False,True,True,True,False
Halant-Medium.ttf,Halant,Devanagari,102,931,2.764705882352941,1.575,3,False,True,True,True,False
Cambay-Regular.ttf,Cambay,Devanagari,125,928,18.28,1.62875,3,False,True,True,True,False
Cambay-BoldItalic.ttf,Cambay,Devanagari,124,930,18.419354838709676,1.62875,3,False,True,True,True,False
Cambay-Bold.ttf,Cambay,Devanagari,124,930,18.419354838709676,1.62875,3,False,True,True,True,False
Cambay-Italic.ttf,Cambay,Devanagari,125,928,18.28,1.62875,3,False,True,True,True,False
RubikLines-Regular.ttf,Rubik Lines,Cyrillic,182,776,1.445054945054945,1.185,3,False,False,True,True,True
Overpass[wght].ttf,Overpass,Cyrillic,190,1351,1.5894736842105264,1.266,4,True,False,True,True,True
Overpass-Italic[wght].ttf,Overpass,Cyrillic,190,1351,1.5894736842105264,1.266,4,True,False,True,True,True
Sansation-BoldItalic.ttf,Sansation,Cyrillic,66,526,1.1363636363636365,1.119140625,1,False,False,True,False,False
Sansation-Light.ttf,Sansation Light,Cyrillic,66,533,1.1363636363636365,1.119140625,1,False,False,True,False,False
Sansation-LightItalic.ttf,Sansation Light,Cyrillic,66,526,1.1363636363636365,1.119140625,1,False,False,True,False,False
Sansation-Regular.ttf,Sansation,Cyrillic,66,533,1.1363636363636365,1.119140625,1,False,False,True,False,False
Sansation-Bold.ttf,Sansation,Cyrillic,66,533,1.1363636363636365,1.119140625,1,False,False,True,False,False
Sansation-Italic.ttf,Sansation,Cyrillic,66,526,1.1363636363636365,1.119140625,1,False,False,True,False,False
TiroTelugu-Regular.ttf,Tiro Telugu,Telugu,100,1581,2.35,1.794,3,False,True,True,True,False
TiroTelugu-Italic.ttf,Tiro Telugu,Telugu,100,1581,2.35,1.794,3,False,True,True,True,False
Vazirmatn[wght].ttf,Vazirmatn,Arabic,357,1333,2.7815126050420167,1.5625,4,True,False,True,True,True
Cardo-Italic.ttf,Cardo,Arabic,10,2387,1.2,1.35400390625,2,False,False,True,False,True
Cardo-Bold.ttf,Cardo,Arabic,10,2993,1.0,1.35400390625,1,False,False,False,False,True
Cardo-Regular.ttf,Cardo,Arabic,10,3845,1.5,1.35400390625,3,False,False,True,True,True
LXGWWenKaiTC-Bold.ttf,霞鶩文楷 TC,Cyrillic,156,22467,1.4423076923076923,1.0,2,True,False,True,False,False
LXGWWenKaiTC-Bold.ttf,霞鶩文楷 TC,Katakana,112,22467,1.4285714285714286,1.0,2,True,False,True,False,False
LXGWWenKaiTC-Bold.ttf,霞鶩文楷 TC,Han,17183,22467,1.432113135075365,1.0,2,True,False,True,False,False
LXGWWenKaiTC-Light.ttf,霞鶩文楷 TC Light,Cyrillic,156,22475,1.4423076923076923,1.0,2,True,False,True,False,False
LXGWWenKaiTC-Light.ttf,霞鶩文楷 TC Light,Katakana,112,22475,1.4285714285714286,1.0,2,True,False,True,False,False
LXGWWenKaiTC-Light.ttf,霞鶩文楷 TC Light,Han,17183,22475,1.432113135075365,1.0,2,True,False,True,False,False
LXGWWenKaiTC-Regular.ttf,霞鶩文楷 TC,Cyrillic,156,22467,1.4423076923076923,1.0,2,True,False,True,False,False
LXGWWenKaiTC-Regular.ttf,霞鶩文楷 TC,Katakana,112,22467,1.4285714285714286,1.0,2,True,False,True,False,False
LXGWWenKaiTC-Regular.ttf,霞鶩文楷 TC,Han,17183,22467,1.432113135075365,1.0,2,True,False,True,False,False
RubikWetPaint-Regular.ttf,Rubik Wet Paint,Cyrillic,182,774,1.445054945054945,1.185,3,False,False,True,True,True
KiwiMaru-Medium.ttf,Kiwi Maru Medium,Cyrillic,66,9505,1.4090909090909092,1.0,1,False,False,True,False,False
KiwiMaru-Medium.ttf,Kiwi Maru Medium,Katakana,94,9505,1.446808510638298,1.0,1,False,False,True,False,False
KiwiMaru-Medium.ttf,Kiwi Maru Medium,Han,6844,9505,1.4492986557568672,1.0,1,False,False,True,False,False
KiwiMaru-Light.ttf,Kiwi Maru Light,Cyrillic,66,9505,1.4090909090909092,1.0,1,False,False,True,False,False
KiwiMaru-Light.ttf,Kiwi Maru Light,Katakana,94,9505,1.446808510638298,1.0,1,False,False,True,False,False
KiwiMaru-Light.ttf,Kiwi Maru Light,Han,6844,9505,1.4492986557568672,1.0,1,False,False,True,False,False
KiwiMaru-Regular.ttf,Kiwi Maru,Cyrillic,66,9505,1.4090909090909092,1.0,1,False,False,True,False,False
KiwiMaru-Regular.ttf,Kiwi Maru,Katakana,94,9505,1.446808510638298,1.0,1,False,False,True,False,False
KiwiMaru-Regular.ttf,Kiwi Maru,Han,6844,9505,1.4492986557568672,1.0,1,False,False,True,False,False
RubikStorm-Regular.ttf,Rubik Storm,Cyrillic,182,774,1.445054945054945,1.185,3,False,False,True,True,True
PaletteMosaic-Regular.ttf,Palette Mosaic,Katakana,93,411,1.0,1.0,0,False,False,False,False,False
JejuGothic-Regular.ttf,JejuGothic,Cyrillic,66,18315,1.0,1.085,0,False,False,False,False,False
JejuGothic-Regular.ttf,JejuGothic,Katakana,88,18315,1.0,1.085,0,False,False,False,False,False
JejuGothic-Regular.ttf,JejuGothic,Han,4888,18315,0.9451718494271686,1.085,0,False,False,False,False,False
LibertinusSerifDisplay-Regular.ttf,Libertinus Serif Display,Cyrillic,229,2280,1.0,1.14,2,False,False,False,True,True
Gidugu-Regular.ttf,Gidugu,Telugu,95,1005,2.031578947368421,1.8540925266903914,2,False,True,False,True,False
AlumniSansPinstripe-Italic.ttf,Alumni Sans Pinstripe,Cyrillic,100,788,1.6,1.2,2,False,False,True,True,False
AlumniSansPinstripe-Regular.ttf,Alumni Sans Pinstripe,Cyrillic,100,789,1.6,1.2,2,False,False,True,True,False
ElMessiri[wght].ttf,El Messiri,Cyrillic,94,648,1.8936170212765957,1.563,4,True,False,True,True,True
ElMessiri[wght].ttf,El Messiri,Arabic,258,648,1.8837209302325582,1.563,4,True,False,True,True,True
ZenKakuGothicNew-Bold.ttf,Zen Kaku Gothic New,Cyrillic,66,7792,1.1363636363636365,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Bold.ttf,Zen Kaku Gothic New,Katakana,94,7792,1.148936170212766,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Bold.ttf,Zen Kaku Gothic New,Han,6716,7792,1.1499404407385347,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Light.ttf,Zen Kaku Gothic New Light,Cyrillic,66,7792,1.1363636363636365,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Light.ttf,Zen Kaku Gothic New Light,Katakana,94,7792,1.148936170212766,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Light.ttf,Zen Kaku Gothic New Light,Han,6716,7792,1.1499404407385347,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Medium.ttf,Zen Kaku Gothic New Medium,Cyrillic,66,7792,1.1363636363636365,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Medium.ttf,Zen Kaku Gothic New Medium,Katakana,94,7792,1.148936170212766,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Medium.ttf,Zen Kaku Gothic New Medium,Han,6716,7792,1.1499404407385347,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Black.ttf,Zen Kaku Gothic New Black,Cyrillic,66,7792,1.1363636363636365,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Black.ttf,Zen Kaku Gothic New Black,Katakana,94,7792,1.148936170212766,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Black.ttf,Zen Kaku Gothic New Black,Han,6716,7792,1.1499404407385347,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Regular.ttf,Zen Kaku Gothic New,Cyrillic,66,7792,1.1363636363636365,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Regular.ttf,Zen Kaku Gothic New,Katakana,94,7792,1.148936170212766,1.0,1,False,False,False,True,False
ZenKakuGothicNew-Regular.ttf,Zen Kaku Gothic New,Han,6716,7792,1.1499404407385347,1.0,1,False,False,False,True,False
AmiriQuran-Regular.ttf,Amiri Quran,Arabic,117,1446,1.8717948717948718,2.449,4,True,False,True,True,True
NanumGothicCoding-Regular.ttf,NanumGothicCoding,Cyrillic,66,20024,1.0,1.0,0,False,False,False,False,False
NanumGothicCoding-Regular.ttf,NanumGothicCoding,Katakana,88,20024,1.0,1.0,0,False,False,False,False,False
NanumGothicCoding-Bold.ttf,NanumGothicCoding,Cyrillic,66,20338,1.0,1.0,0,False,False,False,False,False
NanumGothicCoding-Bold.ttf,NanumGothicCoding,Katakana,88,20338,1.0,1.0,0,False,False,False,False,False
Gulzar-Regular.ttf,Gulzar,Arabic,124,1161,2.7419354838709675,2.7,4,True,False,True,True,True
"ShantellSans[BNCE,INFM,SPAC,wght].ttf",Shantell Sans Light,Cyrillic,182,1728,1.5934065934065933,1.34,3,True,False,True,True,False
"ShantellSans-Italic[BNCE,INFM,SPAC,wght].ttf",Shantell Sans Light,Cyrillic,182,1728,1.5934065934065933,1.34,3,True,False,True,True,False
Ranga-Regular.ttf,Ranga,Devanagari,155,710,2.632258064516129,1.463029756537421,3,False,True,False,True,True
Ranga-Bold.ttf,Ranga,Devanagari,155,710,2.632258064516129,1.463029756537421,3,False,True,False,True,True
Suravaram-Regular.ttf,Suravaram,Telugu,94,726,1.8936170212765957,2.1316326530612244,2,False,True,False,True,False
HindGuntur-SemiBold.ttf,Hind Guntur,Telugu,76,894,1.5789473684210527,1.888,2,False,True,False,True,False
HindGuntur-Light.ttf,Hind Guntur,Telugu,76,894,1.5789473684210527,1.888,2,False,True,False,True,False
HindGuntur-Bold.ttf,Hind Guntur,Telugu,76,894,1.5789473684210527,1.888,2,False,True,False,True,False
HindGuntur-Regular.ttf,Hind Guntur,Telugu,76,894,1.5789473684210527,1.888,2,False,True,False,True,False
HindGuntur-Medium.ttf,Hind Guntur,Telugu,76,894,1.5789473684210527,1.888,2,False,True,False,True,False
Caveat[wght].ttf,Caveat,Cyrillic,236,1034,1.444915254237288,1.26,3,True,False,True,True,False
Pangolin-Regular.ttf,Pangolin,Cyrillic,182,878,2.631868131868132,1.249,1,False,False,True,False,False
DelaGothicOne-Regular.ttf,Dela Gothic One,Cyrillic,96,9194,6.25,1.0,2,False,False,True,True,False
DelaGothicOne-Regular.ttf,Dela Gothic One,Katakana,95,9194,6.3052631578947365,1.0,2,False,False,True,True,False
DelaGothicOne-Regular.ttf,Dela Gothic One,Han,7794,9194,6.399538106235566,1.0,2,False,False,True,True,False
BakbakOne-Regular.ttf,Bakbak One,Devanagari,76,1081,3.460526315789474,1.4,2,False,True,False,True,False
RubikMarkerHatch-Regular.ttf,Rubik Marker Hatch,Cyrillic,182,774,1.445054945054945,1.185,3,False,False,True,True,True
RubikBubbles-Regular.ttf,Rubik Bubbles,Cyrillic,182,774,1.445054945054945,1.185,3,False,False,True,True,True
Philosopher-Bold.ttf,Philosopher,Cyrillic,182,555,1.1483516483516483,1.12,1,False,False,False,True,False
Philosopher-Regular.ttf,Philosopher,Cyrillic,182,555,1.1483516483516483,1.12,1,False,False,False,True,False
Philosopher-BoldItalic.ttf,Philosopher,Cyrillic,182,553,1.1483516483516483,1.12,1,False,False,False,True,False
Philosopher-Italic.ttf,Philosopher,Cyrillic,182,553,1.1483516483516483,1.12,1,False,False,False,True,False
AnonymousPro-Italic.ttf,Anonymous Pro,Cyrillic,94,624,1.0,1.0,0,False,False,False,False,False
AnonymousPro-Bold.ttf,Anonymous Pro,Cyrillic,94,624,1.0,1.0,0,False,False,False,False,False
AnonymousPro-BoldItalic.ttf,Anonymous Pro,Cyrillic,94,624,1.0,1.0,0,False,False,False,False,False
AnonymousPro-Regular.ttf,Anonymous Pro,Cyrillic,94,624,1.0,1.0,0,False,False,False,False,False
MontserratUnderline-Italic[wght].ttf,Montserrat Underline Thin,Cyrillic,238,2791,1.4411764705882353,1.219,2,False,False,True,True,False
MontserratUnderline[wght].ttf,Montserrat Underline Thin,Cyrillic,238,2799,1.4411764705882353,1.219,2,False,False,True,True,False
Oranienbaum-Regular.ttf,Oranienbaum,Cyrillic,100,419,1.0,1.155,0,False,False,False,False,False
KaiseiTokumin-ExtraBold.ttf,Kaisei Tokumin ExtraBold,Cyrillic,66,9368,1.6818181818181819,1.0,1,False,False,True,False,False
KaiseiTokumin-ExtraBold.ttf,Kaisei Tokumin ExtraBold,Katakana,94,9368,1.7446808510638299,1.0,1,False,False,True,False,False
KaiseiTokumin-ExtraBold.ttf,Kaisei Tokumin ExtraBold,Han,6753,9368,1.7492966089145565,1.0,1,False,False,True,False,False
KaiseiTokumin-Bold.ttf,Kaisei Tokumin,Cyrillic,66,9368,1.6818181818181819,1.0,1,False,False,True,False,False
KaiseiTokumin-Bold.ttf,Kaisei Tokumin,Katakana,94,9368,1.7446808510638299,1.0,1,False,False,True,False,False
KaiseiTokumin-Bold.ttf,Kaisei Tokumin,Han,6753,9368,1.7492966089145565,1.0,1,False,False,True,False,False
KaiseiTokumin-Medium.ttf,Kaisei Tokumin Medium,Cyrillic,66,9368,1.6818181818181819,1.0,1,False,False,True,False,False
KaiseiTokumin-Medium.ttf,Kaisei Tokumin Medium,Katakana,94,9368,1.7446808510638299,1.0,1,False,False,True,False,False
KaiseiTokumin-Medium.ttf,Kaisei Tokumin Medium,Han,6753,9368,1.7492966089145565,1.0,1,False,False,True,False,False
KaiseiTokumin-Regular.ttf,Kaisei Tokumin,Cyrillic,66,9368,1.6818181818181819,1.0,1,False,False,True,False,False
KaiseiTokumin-Regular.ttf,Kaisei Tokumin,Katakana,94,9368,1.7446808510638299,1.0,1,False,False,True,False,False
KaiseiTokumin-Regular.ttf,Kaisei Tokumin,Han,6753,9368,1.7492966089145565,1.0,1,False,False,True,False,False
SofiaSansExtraCondensed[wght].ttf,Sofia Sans Extra Condensed,Cyrillic,104,954,1.5769230769230769,1.2,3,True,False,True,True,False
SofiaSansExtraCondensed-Italic[wght].ttf,Sofia Sans Extra Condensed,Cyrillic,104,934,1.5769230769230769,1.2,3,True,False,True,True,False
NotoSansChakma-Regular.ttf,Noto Sans Chakma,Bengali,10,585,1.6,1.46,2,False,True,False,True,False
RhodiumLibre-Regular.ttf,Rhodium Libre,Devanagari,124,815,11.016129032258064,2.415,4,True,True,True,True,False
AlumniSansSC-Italic[wght].ttf,Alumni Sans SC Thin,Cyrillic,100,1003,1.6,1.2,2,False,False,True,True,False
AlumniSansSC[wght].ttf,Alumni Sans SC Thin,Cyrillic,100,1000,1.6,1.2,2,False,False,True,True,False
NotoSerifTC[wght].ttf,Noto Serif TC ExtraLight,Cyrillic,66,20939,5.5,1.0,2,False,False,True,True,False
NotoSerifTC[wght].ttf,Noto Serif TC ExtraLight,Katakana,112,20939,5.714285714285714,1.0,2,False,False,True,True,False
NotoSerifTC[wght].ttf,Noto Serif TC ExtraLight,Han,17744,20939,5.922114517583409,1.0,2,False,False,True,True,False
"Tektur[wdth,wght].ttf",Tektur,Cyrillic,182,1129,1.7417582417582418,1.3,3,True,False,True,True,False
"NotoSansBengaliUI[wdth,wght].ttf",Noto Sans Bengali UI,Bengali,96,695,3.1875,1.325,3,True,True,False,True,False
"ScienceGothic[CTRS,slnt,wdth,wght].ttf",Science Gothic,Cyrillic,182,1321,1.1483516483516483,1.476,2,False,False,False,True,True
RubikSprayPaint-Regular.ttf,Rubik Spray Paint,Cyrillic,182,774,1.445054945054945,1.185,3,False,False,True,True,True
"MartianMono[wdth,wght].ttf",Martian Mono SemiExpanded,Cyrillic,84,567,1.4285714285714286,1.2,2,True,False,False,True,False
RubikVinyl-Regular.ttf,Rubik Vinyl,Cyrillic,182,774,1.445054945054945,1.185,3,False,False,True,True,True
Comfortaa[wght].ttf,Comfortaa,Cyrillic,180,874,1.45,1.115,2,False,False,True,True,False
RobotoCondensed-Italic[wght].ttf,Roboto Condensed,Cyrillic,275,1321,1.7454545454545454,1.0498046875,2,False,False,True,False,True
RobotoCondensed[wght].ttf,Roboto Condensed,Cyrillic,275,1321,1.7454545454545454,1.0498046875,2,False,False,True,False,True
Kadwa-Bold.ttf,Kadwa,Devanagari,128,932,2.484375,2.0078125,3,False,True,True,True,False
Kadwa-Regular.ttf,Kadwa,Devanagari,129,931,2.4728682170542635,2.0078125,3,False,True,True,True,False
Chokokutai-Regular.ttf,Chokokutai,Katakana,94,980,1.446808510638298,1.0,1,False,False,True,False,False
Rubik80sFade-Regular.ttf,Rubik 80s Fade,Cyrillic,182,776,1.445054945054945,1.185,3,False,False,True,True,True
ArefRuqaaInk-Regular.ttf,Aref Ruqaa Ink,Arabic,114,1192,2.0701754385964914,1.563,4,True,False,True,True,True
ArefRuqaaInk-Bold.ttf,Aref Ruqaa Ink,Arabic,114,1189,2.0701754385964914,1.563,4,True,False,True,True,True
"Merriweather[opsz,wdth,wght].ttf",Merriweather Light,Cyrillic,271,2384,1.5904059040590406,1.257,3,True,False,True,True,False
"Merriweather-Italic[opsz,wdth,wght].ttf",Merriweather Light,Cyrillic,271,2381,1.5904059040590406,1.257,3,True,False,True,True,False
NotoTraditionalNushu[wght].ttf,Noto Traditional Nushu,Han,24,774,1.0833333333333333,1.067,1,False,False,False,True,False
"Cairo[slnt,wght].ttf",Cairo,Arabic,297,1956,2.037037037037037,1.874,4,True,False,True,True,True
PixelifySans[wght].ttf,Pixelify Sans,Cyrillic,91,576,1.5714285714285714,1.2,2,False,False,True,True,False
Alkalami-Regular.ttf,Alkalami,Arabic,124,997,2.4516129032258065,1.892,4,True,False,True,True,True
"IBMPlexSans-Italic[wdth,wght].ttf",IBM Plex Sans,Cyrillic,194,1017,1.2989690721649485,1.3,3,False,False,True,True,True
"IBMPlexSans[wdth,wght].ttf",IBM Plex Sans,Cyrillic,194,1025,1.2989690721649485,1.3,3,False,False,True,True,True
Baloo2[wght].ttf,Baloo 2,Devanagari,129,1601,3.503875968992248,1.602,3,False,True,True,True,False
AdobeBlank-Regular.ttf,Adobe Blank,Cyrillic,304,2049,1.0,1.0,1,False,False,False,False,True
AdobeBlank-Regular.ttf,Adobe Blank,Katakana,112,2049,1.0,1.0,1,False,False,False,False,True
AdobeBlank-Regular.ttf,Adobe Blank,Devanagari,160,2049,1.0,1.0,1,False,False,False,False,True
AdobeBlank-Regular.ttf,Adobe Blank,Arabic,1104,2049,0.8695652173913043,1.0,1,False,False,False,False,True
AdobeBlank-Regular.ttf,Adobe Blank,Han,70816,2049,0.028920018075011298,1.0,1,False,False,False,False,True
AdobeBlank-Regular.ttf,Adobe Blank,Bengali,128,2049,1.0,1.0,1,False,False,False,False,True
AdobeBlank-Regular.ttf,Adobe Blank,Tamil,128,2049,1.0,1.0,1,False,False,False,False,True
AdobeBlank-Regular.ttf,Adobe Blank,Telugu,128,2049,1.0,1.0,1,False,False,False,False,True
RubikDoodleShadow-Regular.ttf,Rubik Doodle Shadow,Cyrillic,182,774,1.445054945054945,1.185,3,False,False,True,True,True
FiraSansExtraCondensed-MediumItalic.ttf,Fira Sans Extra Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-Italic.ttf,Fira Sans Extra Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-BlackItalic.ttf,Fira Sans Extra Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-Light.ttf,Fira Sans Extra Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-LightItalic.ttf,Fira Sans Extra Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-BoldItalic.ttf,Fira Sans Extra Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-ThinItalic.ttf,Fira Sans Extra Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-ExtraLight.ttf,Fira Sans Extra Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-Medium.ttf,Fira Sans Extra Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-Thin.ttf,Fira Sans Extra Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-Black.ttf,Fira Sans Extra Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-Regular.ttf,Fira Sans Extra Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-ExtraLightItalic.ttf,Fira Sans Extra Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-SemiBoldItalic.ttf,Fira Sans Extra Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-ExtraBold.ttf,Fira Sans Extra Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-Bold.ttf,Fira Sans Extra Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-ExtraBoldItalic.ttf,Fira Sans Extra Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansExtraCondensed-SemiBold.ttf,Fira Sans Extra Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
RubikBurned-Regular.ttf,Rubik Burned,Cyrillic,182,774,1.445054945054945,1.185,3,False,False,True,True,True
Spectral-ExtraLight.ttf,Spectral ExtraLight,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
Spectral-ExtraBold.ttf,Spectral ExtraBold,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
Spectral-BoldItalic.ttf,Spectral,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
Spectral-MediumItalic.ttf,Spectral Medium,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
Spectral-Medium.ttf,Spectral Medium,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
Spectral-Regular.ttf,Spectral,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
Spectral-ExtraLightItalic.ttf,Spectral ExtraLight,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
Spectral-ExtraBoldItalic.ttf,Spectral ExtraBold,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
Spectral-SemiBold.ttf,Spectral SemiBold,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
Spectral-LightItalic.ttf,Spectral Light,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
Spectral-Italic.ttf,Spectral,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
Spectral-SemiBoldItalic.ttf,Spectral SemiBold,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
Spectral-Bold.ttf,Spectral,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
Spectral-Light.ttf,Spectral Light,Cyrillic,128,1480,1.4453125,1.522,2,False,False,True,True,False
YsabeauOffice[wght].ttf,Ysabeau Office,Cyrillic,238,1971,1.7352941176470589,1.343,3,True,False,True,True,False
YsabeauOffice-Italic[wght].ttf,Ysabeau Office,Cyrillic,237,1393,1.738396624472574,1.343,3,True,False,True,True,False
"AnekTelugu[wdth,wght].ttf",Anek Telugu Medium,Telugu,88,1016,2.625,1.5,3,False,True,True,True,False
JainiPurva-Regular.ttf,Jaini Purva,Devanagari,133,1693,3.5714285714285716,1.314,4,True,True,True,True,False
Amita-Regular.ttf,Amita,Devanagari,122,824,4.688524590163935,1.942,3,False,True,True,True,False
Amita-Bold.ttf,Amita,Devanagari,122,824,4.688524590163935,1.942,3,False,True,True,True,False
Arya-Regular.ttf,Arya,Devanagari,122,877,7.934426229508197,1.809,3,False,True,True,True,False
Arya-Bold.ttf,Arya,Devanagari,122,877,7.934426229508197,1.809,3,False,True,True,True,False
MochiyPopOne-Regular.ttf,Mochiy Pop One,Katakana,110,16908,1.1454545454545455,1.0,2,False,False,False,True,True
MochiyPopOne-Regular.ttf,Mochiy Pop One,Han,13546,16908,1.1293370736748856,1.0,2,False,False,False,True,True
"NunitoSans-Italic[YTLC,opsz,wdth,wght].ttf",Nunito Sans 12pt ExtraLight,Cyrillic,236,1104,1.7415254237288136,1.364,3,True,False,True,True,False
"NunitoSans[YTLC,opsz,wdth,wght].ttf",Nunito Sans 12pt ExtraLight,Cyrillic,236,1104,1.7415254237288136,1.364,3,True,False,True,True,False
OtomanopeeOne-Regular.ttf,Otomanopee One,Katakana,112,1598,1.2857142857142858,1.0,2,False,False,True,False,True
OtomanopeeOne-Regular.ttf,Otomanopee One,Han,240,1598,1.3,1.0,2,False,False,True,False,True
RubikGlitch-Regular.ttf,Rubik Glitch,Cyrillic,182,774,1.445054945054945,1.185,3,False,False,True,True,True
"AnekTamil[wdth,wght].ttf",Anek Tamil Medium,Tamil,72,674,1.9722222222222223,1.408,3,False,True,True,True,False
Yantramanav-Thin.ttf,Yantramanav,Devanagari,128,687,3.078125,1.296875,2,False,True,False,True,False
Yantramanav-Black.ttf,Yantramanav,Devanagari,128,687,3.078125,1.296875,2,False,True,False,True,False
Yantramanav-Bold.ttf,Yantramanav,Devanagari,128,687,3.078125,1.296875,2,False,True,False,True,False
Yantramanav-Medium.ttf,Yantramanav,Devanagari,128,687,3.078125,1.296875,2,False,True,False,True,False
Yantramanav-Light.ttf,Yantramanav,Devanagari,128,687,3.078125,1.296875,2,False,True,False,True,False
Yantramanav-Regular.ttf,Yantramanav,Devanagari,128,687,3.078125,1.296875,2,False,True,False,True,False
Cuprum-Italic[wght].ttf,Cuprum,Cyrillic,182,612,1.2967032967032968,1.155,2,False,False,True,True,False
Cuprum[wght].ttf,Cuprum,Cyrillic,182,612,1.2967032967032968,1.155,2,False,False,True,True,False
ZCOOLKuaiLe-Regular.ttf,ZCOOL KuaiLe,Han,6766,7055,1.0,1.0,0,False,False,False,False,False
Alice-Regular.ttf,Alice,Cyrillic,180,453,1.45,1.143,2,False,False,True,True,False
NotoSansSC[wght].ttf,Noto Sans SC Thin,Cyrillic,66,31036,5.5,1.0,2,False,False,True,True,False
NotoSansSC[wght].ttf,Noto Sans SC Thin,Katakana,112,31036,5.714285714285714,1.0,2,False,False,True,True,False
NotoSansSC[wght].ttf,Noto Sans SC Thin,Han,27734,31036,5.924244609504579,1.0,2,False,False,True,True,False
TsukimiRounded-Medium.ttf,Tsukimi Rounded,Katakana,94,530,1.297872340425532,1.0,1,False,False,True,False,False
TsukimiRounded-Light.ttf,Tsukimi Rounded,Katakana,94,530,1.297872340425532,1.0,1,False,False,True,False,False
